x, y, theta, stamp, 
-1.9999375909532788, -0.5000010749524941, 4.127581242613752e-07, 2822000000, 
-1.999934762205506, -0.5000010730257393, 4.2819457364872077e-07, 2856000000, 
-1.9999330955175576, -0.5000010712767626, 4.37627348813668e-07, 2890000000, 
-1.9999326319437842, -0.5000010697573316, 4.404228223492801e-07, 2924000000, 
-1.9987784094840968, -0.5000010962103865, -8.452722431511475e-05, 2958000000, 
-1.9883886412819174, -0.5000056256441645, -0.0006088323763440916, 3060000000, 
-1.9682315380050959, -0.5000125043237781, 0.003025387837119653, 3162000000, 
-1.945856807930791, -0.4996392587392143, 0.026465664037312743, 3264000000, 
-1.9234889852874897, -0.4987963205196212, 0.048730985015939254, 3366000000, 
-1.9011407246403262, -0.4974691142511507, 0.07082606351206888, 3468000000, 
-1.8788243962716542, -0.495639388606916, 0.09287397755119113, 3570000000, 
-1.8565368887989835, -0.4933445520184149, 0.1092479056135197, 3672000000, 
-1.8342625453198522, -0.49077189152288514, 0.11846744376583224, 3774000000, 
-1.8119944577776192, -0.48806095288492973, 0.12419574003505496, 3876000000, 
-1.7897325502185943, -0.48524222023445823, 0.12783171251850614, 3978000000, 
-1.7674764951944628, -0.48234887690917205, 0.13122671061755137, 4080000000, 
-1.7526444785351862, -0.48037365773569984, 0.13403362769228294, 4148000000, 
-1.7304167049580181, -0.47728978285427287, 0.1415848357248694, 4250000000, 
-1.7082191632497077, -0.47400866660797997, 0.1517630707815572, 4352000000, 
-1.6860570595700417, -0.4704916710984463, 0.16309246963632573, 4454000000, 
-1.6639428349175767, -0.46672395441989145, 0.17461918240927396, 4556000000, 
-1.6418785791231674, -0.4627166745628181, 0.18447024681813054, 4658000000, 
-1.6198579499757726, -0.458512635409627, 0.1922214303699978, 4760000000, 
-1.597871834295641, -0.45416444688408325, 0.1979031774807236, 4862000000, 
-1.5759032646622841, -0.4497107348032117, 0.20194768441944838, 4964000000, 
-1.5539451435764962, -0.4451780807357473, 0.205292875213714, 5066000000, 
-1.5319986570048814, -0.44057137732144935, 0.2088314366860896, 5168000000, 
-1.510067375416455, -0.43587865280654164, 0.2130700829903091, 5270000000, 
-1.488155674247271, -0.43108229230037276, 0.21815225213163353, 5372000000, 
-1.4662674167310408, -0.42616544344614987, 0.2238596503537228, 5474000000, 
-1.4444044194814711, -0.42111932491483756, 0.2297104416676111, 5576000000, 
-1.4298430226149899, -0.4176844360933321, 0.2335470649012217, 5644000000, 
-1.4080191601168857, -0.4124348322967006, 0.2386188367432206, 5746000000, 
-1.3862169233562187, -0.4070838832796488, 0.24281073418073496, 5848000000, 
-1.364442544548005, -0.4016527279861946, 0.24617360566147342, 5950000000, 
-1.342694351714096, -0.3961570558901595, 0.24893652802085048, 6052000000, 
-1.3209699442884746, -0.39060676224470176, 0.2513488975575014, 6154000000, 
-1.2992603496120614, -0.38500303965048926, 0.2539090674568954, 6256000000, 
-1.2775615926234007, -0.37934042240991944, 0.25671012120974945, 6358000000, 
-1.2631026201776112, -0.3755296565977866, 0.25867708709789927, 6426000000, 
-1.2414257905001163, -0.3697564297703529, 0.26187343123313045, 6528000000, 
-1.2197635438707757, -0.36391188222744075, 0.26514974414514325, 6630000000, 
-1.19811542663601, -0.35799717974317846, 0.26826025669496406, 6732000000, 
-1.1764794103869016, -0.35201865658735465, 0.2708995289750946, 6834000000, 
-1.1548570395295765, -0.3459849871626212, 0.2732528251050414, 6936000000, 
-1.1415154284073759, -0.34293193523318477, 0.2755588774087216, 7004000000, 
-1.1266717217174638, -0.34284285963553085, 0.29060889644977395, 7106000000, 
-1.1108711039594648, -0.3425564711867561, 0.3221422807965524, 7208000000, 
-1.0952419422270052, -0.3419497864934456, 0.36828966807501795, 7310000000, 
-1.0805564331827817, -0.3403007490906209, 0.42886739683878733, 7412000000, 
-1.0683978175443432, -0.33728512468759664, 0.503020122575605, 7514000000, 
