e, e_dot, e_int, stamp, 
-0.10326712919580494, -0.06569417908541227, -0.018973198686292096, 1732896604065589246, 
-0.19189521116612318, -0.31374411845909317, -0.026195621066021555, 1732896604164548689, 
-0.20000124944905862, -0.32244706751084556, -0.033010905987399114, 1732896604262907319, 
-0.19876085822087897, -0.022885490182519286, -0.03937715458907072, 1732896604354511760, 
-0.1923134061544428, 0.025626144315386012, -0.03940503425495869, 1732896604465586595, 
-0.18100462667049877, 0.05918743850126732, -0.03813859273638803, 1732896604565547867, 
-0.16654334306858676, 0.08590021028618684, -0.03599075839290189, 1732896604664005458, 
-0.15482142259815757, 0.08727734690780402, -0.03349129282248287, 1732896604774304909, 
-0.14072281358929029, 0.08606843159765491, -0.030805838617068974, 1732896604866593825, 
-0.15085256323150587, 0.013229531222172334, -0.029759786627930246, 1732896604967549317, 
-0.11794943951182557, 0.07591124692488238, -0.02730165442217478, 1732896605064444993, 
-0.09515927502755228, 0.1856442940131786, -0.02426408518472558, 1732896605174633708, 
-0.07474566236271574, 0.14401259049703277, -0.019190291793472907, 1732896605265567239, 
-0.056351658076120414, 0.12935872317143957, -0.015083773031092563, 1732896605364562246, 
-0.040926497105581605, 0.11273055085711377, -0.011468254502961184, 1732896605464807370, 
-0.02609879679092819, 0.10084287095064075, -0.008225130131508681, 1732896605575214683, 
-0.011327276162402367, 0.09866406981059746, -0.005223504670594144, 1732896605665565602, 
-0.018486998486130113, 0.025372661015993597, -0.0037275380959640447, 1732896605764607117, 
-0.009650124120054282, 0.005590506807826949, -0.002630959917905784, 1732896605865672292, 
-0.004548720651440408, 0.04646092611563235, -0.0021790562171749867, 1732896605955607309, 
-0.000665721466757363, 0.029948008844323065, -0.0009909710825501369, 1732896606065595372, 
0.002493629972439071, 0.023474502079598263, -0.0001813874763839133, 1732896606164605791, 
0.0028097405882050452, 0.01158487351654136, 0.0003091766062591169, 1732896606265573259, 
0.0014607907899326644, -0.003442797275021355, 0.000450944090038452, 1732896606357417677, 
-0.0003585913600568924, -0.01056110649420646, 0.00026079600120538783, 1732896606465722207, 
-0.015773852684455303, -0.057448811581293224, -0.0009781102169719687, 1732896606565626155, 
-0.014397702459597594, -0.04679703699846901, -0.002035343100273986, 1732896606666442503, 
-0.013695816327855992, 0.006926787855331036, -0.0029244914314605925, 1732896606755457798, 
-0.011910967172126696, 0.008289117624902994, -0.0026669657306386853, 1732896606865580456, 
-0.009699639410344352, 0.0133205897250388, -0.002353761527355136, 1732896606964657421, 
-0.010278416050077732, 0.005441837073496547, -0.0021259348421699188, 1732896607065634213, 
-0.011588689578330702, -0.006296833893287834, -0.0021044496692501856, 1732896607174962716, 
-0.02465233720758675, -0.047913070525030056, -0.0031012961890663454, 1732896607266118282, 
-0.027865409830501453, -0.0542557341739025, -0.0042737624410945935, 1732896607365697284, 
-0.028709103033659367, -0.01352255275357539, -0.005415123338116504, 1732896607465985338, 
-0.02765735699894034, 0.0006935094385370396, -0.005615457990873411, 1732896607575525825, 
-0.02749727309194039, 0.00403943313906326, -0.005590915541636006, 1732896607667026905, 
-0.027537858434905194, 0.0003983285467838253, -0.005512832568385728, 1732896607765624780, 
-0.02766331461416527, -0.0005534717407496004, -0.005513229742734056, 1732896607866977228, 
-0.02709184218991001, 0.0014867208166506145, -0.005486201015932031, 1732896607975934771, 
-0.027046735149569123, 0.002055264881987151, -0.005453459463576294, 1732896608066618116, 
-0.02134935415829864, 0.0191416267720379, -0.0050325287665185185, 1732896608165594069, 
-0.016797280740405096, 0.03416484803054676, -0.004346224669884857, 1732896608266106973, 
-0.011321382476817132, 0.033426572271605025, -0.0032978678250347245, 1732896608371704794, 
-0.006727149916037289, 0.03356710274789269, -0.002323054208883968, 1732896608469616228, 
-0.005988557518524118, 0.01777608319431005, -0.0016024726607585694, 1732896608561600862, 
-0.005089511414929859, 0.005458795003691434, -0.0011870145899660844, 1732896608661117272, 
-0.005172471871204398, 0.0027202854910657326, -0.001083369386977225, 1732896608771029398, 
-0.0033157659698137554, 0.00591248481705368, -0.0009051832837298676, 1732896608865627247, 
-0.0023068322086440274, 0.00955213220853457, -0.0007196713366441454, 1732896608965600114, 
0.0008743841605363123, 0.013967167101166892, -0.0003165476011947647, 1732896609067144318, 
0.005654790858244496, 0.02653874355629508, 0.0002814895206757854, 1732896609175601948, 
0.010230086286540097, 0.03118567375334595, 0.0011172840870213936, 1732896609265595938, 
0.010772073383205849, 0.017057608416537844, 0.0017771300351993628, 1732896609365596589, 
0.009024086073828541, -0.004020000709038518, 0.0020017497162382993, 1732896609461167010, 
0.007754781608374728, -0.01005763924943707, 0.0018367294043606078, 1732896609575259896, 
0.004700291432648385, -0.014412648803933855, 0.0014319439409901102, 1732896609665628021, 
0.0033759819649682443, -0.014595998811354946, 0.0010554036670660904, 1732896609765585558, 
0.0007483094218498909, -0.013173273369328312, 0.000588305521297768, 1732896609862146983, 
0.0008417975555179424, -0.008447281364834339, 0.0003310725961557385, 1732896609975619017, 
0.0032797440258069965, 0.008438115346523686, 0.00032465673354498863, 1732896610065631778, 
0.0045039188357132165, 0.012207070933984246, 0.0005750306944692104, 1732896610165597791, 
0.00616206650965101, 0.009607741612813378, 0.0009297152914114149, 1732896610262120794, 
0.005321558868779164, 0.0027254667768864906, 0.0010658362809428926, 1732896610356080012, 
0.004952105965295384, -0.004033201814518754, 0.0010957154229150371, 1732896610465637824, 
0.004603811453033457, -0.0023924913858190213, 0.000991831752473867, 1732896610565591353, 
0.00503048138652995, 0.00026125140411522213, 0.0009724265869905861, 1732896610662616514, 
0.006304371899378491, 0.005668534821150113, 0.0010625776492627931, 1732896610755525815, 
0.005552406702125534, 0.0017397510519852795, 0.0011258173325355983, 1732896610865607838, 
0.008487207506472583, 0.007276118690313638, 0.0013562657405317739, 1732896610965605681, 
0.011167630865072886, 0.018717413876491173, 0.0016804830049114003, 1732896611075976318, 
0.014792550706930974, 0.021017810668194636, 0.002296492605231763, 1732896611155719153, 
0.016663343936124453, 0.01831904357017189, 0.002841568367208554, 1732896611265643227, 
0.014419051062058763, -0.0012449988162407017, 0.0030583297136742792, 1732896611365652630, 
0.00977493461084511, -0.022961364417597812, 0.0027238219739352215, 1732896611464189457, 
0.006444453633833724, -0.026581991427416796, 0.0020425626204491733, 1732896611555732042, 
0.010583056173859351, 0.0026937385433808045, 0.0017868296279025457, 1732896611665644304, 
0.016510334254227432, 0.03355293540131236, 0.0022358562707947005, 1732896611767601286, 
0.022707154723135337, 0.040413661830919954, 0.003320036343414808, 1732896611864628474, 
0.027353676551607586, 0.036144474324600516, 0.004438077701931357, 1732896611956788943, 
0.026996360041484757, 0.014297351061164735, 0.005137146087748512, 1732896612065656434, 
0.022243961280132174, -0.017032384238251375, 0.005106266524881635, 1732896612165686490, 
0.01962426369194814, -0.02457365449845539, 0.004590972334237671, 1732896612265747294, 
0.015886531684345395, -0.021191431985955928, 0.0038503171104283807, 1732896612355514882, 
0.013308232865094971, -0.021053436089510564, 0.0032546018827592335, 1732896612465751476, 
0.011344205267574736, -0.015141088055902197, 0.002702597987801007, 1732896612565687938, 
0.006955226082962396, -0.02117668927377525, 0.0021071776143754737, 1732896612665756510, 
-0.16514352502161667, -0.5882924342973047, -0.009789606244738635, 1732896612755464741, 
-0.17633263079793415, -0.6109595229363218, -0.022301395315772563, 1732896612865655414, 
-0.1889469462386245, -0.07934473739002616, -0.03536154013721169, 1732896612965625897, 
-0.20307195963952118, -0.08913109613862343, -0.03789010244507199, 1732896613065658415, 
-0.21703990411569574, -0.09364319292357075, -0.040603920666256094, 1732896613156849202, 
-0.23100993349502508, -0.09312657951834631, -0.0434081198166828, 1732896613265629874, 
-0.24321886104178125, -0.0872631897536184, -0.046084579910166804, 1732896613365628158, 
-0.3852745100032428, -0.5142152550273924, -0.05730022030266994, 1732896613465898291, 
-0.36021959957336613, -0.3900024617719495, -0.065914198041226, 1732896613555597371, 
-0.33162542909093495, 0.17883026970769286, -0.07180796924450293, 1732896613665899639, 
-0.36505176904299097, -0.01610723156541612, -0.07045978651381947, 1732896613765877401, 
-0.368983743149917, -0.12452771352994015, -0.07104406275225619, 1732896613865640727, 
-0.35178970076427246, 0.044206894262395026, -0.0723883475304787, 1732896613955677659, 
-0.40753600490379094, -0.1285075391795798, -0.07522062992119868, 1732896614065743539, 
-0.3842852257240309, -0.10831841653252812, -0.07624072875947295, 1732896614165966467, 
-0.349189948106541, 0.19448685599083304, -0.07606741191562419, 1732896614265642275, 
-0.3149897821955291, 0.2309848117616727, -0.0698976637350734, 1732896614356238823, 
-0.27478650592864423, 0.24801147392632264, -0.06259774908204761, 1732896614466815656, 
-0.2694857328352696, 0.15168016453419828, -0.05728413473062952, 1732896614565763306, 
-0.24099569668537196, 0.11263603081090756, -0.05235119569661905, 1732896614665689018, 
-0.22667562017528364, 0.14270037553328654, -0.04914380331306168, 1732896614775782283, 
-0.17185699311568237, 0.23046234523229867, -0.0426352206650892, 1732896614866648032, 
-0.12278987448046311, 0.34628581898273514, -0.034754832518095274, 1732896614965635428, 
-0.09632866828361622, 0.25176108277355386, -0.026065035725317442, 1732896615065648775, 
-0.0817964660397023, 0.13664469480253605, -0.020061000586918776, 1732896615175968217, 
-0.07700538492697301, 0.06441094452214403, -0.017008701283352766, 1732896615265674406, 
-0.06523724915594138, 0.055197389612536375, -0.014935940008174445, 1732896615361643154, 
-0.05651789719619475, 0.06829162576926086, -0.013250702085273942, 1732896615462423502, 
-0.04214488709386444, 0.07697454020692313, -0.010926668896400038, 1732896615560569401, 
-0.027531821582242412, 0.0966202520465078, -0.008412973724820107, 1732896615670828791, 
-0.027400063186459923, 0.04914941302468173, -0.0064717847908377845, 1732896615760643687, 
-0.024704596071348894, 0.009424085036311725, -0.005309098722670082, 1732896615865655986, 
-0.01953356112199941, 0.026221673548201718, -0.004775881358653881, 1732896615956321170, 
-0.015498232704419617, 0.030687877889764254, -0.003982425993184528, 1732896616065685401, 
-0.015280437245714752, 0.014177079587615523, -0.0033541487381422513, 1732896616165649859, 
-0.015202165800563546, 0.0009868896795202364, -0.0030653890500465276, 1732896616265769347, 
-0.0186435180767882, -0.01121026943691149, -0.0032750747415377663, 1732896616375780143, 
-0.019616532433243603, -0.014714555442266858, -0.0035641477540396898, 1732896616465651525, 
-0.018212265618542813, 0.001437508194151287, -0.003764821075238307, 1732896616565653270, 
-0.01616654109686663, 0.01149997112125658, -0.00359968927657687, 1732896616661665766, 
-0.013173352211608105, 0.01679637802311569, -0.0031701439284678363, 1732896616755959990, 
-0.012832100112885492, 0.011114803279937123, -0.002811466228090682, 1732896616865693055, 
-0.012586507157374832, 0.001956150180777577, -0.0025727972987912287, 1732896616965660723, 
-0.010692497088193545, 0.007132010082306489, -0.0024074069572302577, 1732896617061733845, 
-0.006699608843144012, 0.0196229943807694, -0.0019985742059141593, 1732896617156400049, 
-0.007232388224894354, 0.011533696210997304, -0.0016416329437487942, 1732896617265689763, 
-0.00885401766105023, -0.007181362726354061, -0.0015190676486059064, 1732896617365643326, 
-0.011512326137281075, -0.014266459707955736, -0.0018399154682150441, 1732896617462580298, 
-0.010805191227742759, -0.006503911888975095, -0.0020781023350716042, 1732896617577610157, 
-0.008427287095022376, 0.010283463474195665, -0.002049653630669747, 1732896617665703629, 
-0.005618490029509469, 0.017289003994110968, -0.0016567312234849734, 1732896617765667449, 
-0.009151444115608634, -0.0024138567352875264, -0.0015464814160093654, 1732896617863787023, 
-0.0066297790768912145, -0.0033709634912724843, -0.0014266475481339545, 1732896617973990995, 
-0.008077939039531943, 0.003578350253588969, -0.001590610815468786, 1732896618065665295, 
-0.0108443901434491, -0.014048703555192952, -0.001703473883991484, 1732896618165661392, 
-0.01411102038792271, -0.020110271161302554, -0.0022022233047269166, 1732896618263772130, 
-0.014684228364953865, -0.012799460738349214, -0.0026426425930883785, 1732896618373803940, 
-0.009954309970595937, 0.013855701391089242, -0.0025833039148981675, 1732896618465688995, 
-0.005891863226967285, 0.029307883793288598, -0.002035360104167806, 1732896618566737903, 
-0.003543923151897297, 0.0213679560623288, -0.0012926730899640345, 1732896618664758804, 
-1.4583447198018504e-05, 0.01959093259923089, -0.00063002465507084, 1732896618757707528, 
0.004553912452136226, 0.026992785346778413, 6.63603902027274e-05, 1732896618868145854, 
0.006438378626064392, 0.02150987357754137, 0.0007318471754001733, 1732896618968083374, 
0.012515489672022347, 0.026538590732953737, 0.0015671853833481976, 1732896619065682024, 
0.016176144485995726, 0.03245921953310444, 0.0023420008522721646, 1732896619156835940, 
0.014530873486033127, 0.006717946046702598, 0.002881500509603413, 1732896619265813886, 
0.013494546592328063, -0.008938659645558877, 0.0029467709709571277, 1732896619365673627, 
0.011332240903740524, -0.01066210860764201, 0.002623844065473447, 1732896619465902629, 
0.0037045961590218873, -0.032633168111020586, 0.001902092243672698, 1732896619555612977, 
0.0020431392716395514, -0.03096367210700324, 0.0011386650889601308, 1732896619665677922, 
0.0018406380810813477, -0.006213193593135131, 0.0005058915674495191, 1732896619765838586, 
0.003229326186967459, 0.0039539563844263595, 0.00047420690264589056, 1732896619865681008, 
0.005616774174597432, 0.01258712031172028, 0.0007124492295097492, 1732896619956968992, 
0.004431464460696627, 0.004007127579097226, 0.0008851709881507678, 1732896620065851232, 
0.0009592549712318238, -0.015525064011218693, 0.0007338329071017255, 1732896620165733959, 
-0.004752235805507499, -0.03061233422068042, 4.2565575094730135e-05, 1732896620266766048, 
-0.007879816100084959, -0.029463570237722603, -0.0007781864622907089, 1732896620357736831, 
-0.006098700921259904, -0.0044882170525080145, -0.0012487168551234907, 1732896620466975790, 
-0.005505509113521804, 0.00791435662187718, -0.0012989350756577778, 1732896620566048675, 
-0.006488213221647816, -0.0012983743346263743, -0.001206161550428635, 1732896620665767011, 
-0.0035249491070851345, 0.006601866688122233, -0.001034578096150317, 1732896620756854346, 
0.003401301382906477, 0.032965048681847645, -0.0004407907297217648, 1732896620867037920, 
0.0027899986404336203, 0.021049825825062516, 0.00017775672775033086, 1732896620966181205, 
0.009511795501416568, 0.020368313728366966, 0.0010468730349837776, 1732896621066793453, 
0.014586236881820761, 0.03932079413795713, 0.0017925354015780634, 1732896621175805129, 
0.019952705493056083, 0.03480303330546505, 0.0029367158584195606, 1732896621266819108, 
0.02689256128955646, 0.041021081359119, 0.0040954335776288864, 1732896621365784809, 
0.03374907548019563, 0.04598789995713182, 0.005372956150853879, 1732896621466825706, 
0.025534001140680766, -0.004528533829585651, 0.005745042527362191, 1732896621555617631, 
0.028969596697678783, -0.01593159594172282, 0.0058835115545703455, 1732896621667980253, 
0.02577297866846589, 0.0007965917592837416, 0.005351771767121695, 1732896621765686654, 
0.018445328756564183, -0.035080893137048666, 0.0048791936081805905, 1732896621866704118, 
0.015135791970595634, -0.03545728899290085, 0.00395693995970838, 1732896621976240978, 
0.01557972026719321, -0.009552028297903243, 0.003277389399623535, 1732896622066724162, 
0.007352548687873137, -0.025944144275741654, 0.0025378707283774653, 1732896622165687747, 
-0.00016170979923843185, -0.052471433554772136, 0.0015180372770551944, 1732896622262701077, 
-0.005116194042599715, -0.04156247576824284, 0.00013830965640233272, 1732896622372223174, 
-0.0031934314051761444, -0.01010573868645904, -0.000564755683134286, 1732896622470708911, 
-0.0042957669160006845, 0.002734757088663434, -0.0008403594909184363, 1732896622560693967, 
-0.002336234396731928, 0.002857323361480721, -0.0006550288478605838, 1732896622666878997, 
0.001404206896035971, 0.01899991270678885, -0.0003485196277797761, 1732896622775482746, 
0.0028783271000916927, 0.017381871656078737, 0.00012975330662638238, 1732896622866691198, 
0.001548193344825732, 0.0004799548292992034, 0.00038871515606355973, 1732896622965712946, 
0.0016784210528181121, -0.003999686824245269, 0.0004069960998490358, 1732896623067759003, 
0.0027371367965023045, 0.0039631448389219085, 0.00039758341294307656, 1732896623155836650, 
0.005537541458414336, 0.012863734685320746, 0.0006635399538489835, 1732896623266821454, 
0.008363626207284598, 0.018754964702607648, 0.0011092202974800826, 1732896623365714247, 
