x, y, theta, stamp, 
-1.9999391839880771, -0.500000993582447, 4.1795830333397064e-07, 4352000000, 
-1.9999403963854956, -0.5000009931061717, 4.1214185372962924e-07, 4386000000, 
-1.9986824277923185, -0.5000006877037817, 0.0007503388585504019, 4420000000, 
-1.996271570069257, -0.49999667056239583, 0.002834286959963846, 4454000000, 
-1.9927043018429407, -0.4999836774059119, 0.004409901444349356, 4488000000, 
-1.9879804290965397, -0.4999607175426629, 0.005380927465989957, 4522000000, 
-1.982101885844268, -0.49992525231677415, 0.0067785910622703855, 4556000000, 
-1.975527299533175, -0.4998820928460616, 0.005261908009216086, 4590000000, 
-1.9533528774440405, -0.5002492360788172, -0.04298836363728202, 4692000000, 
-1.9308842601294565, -0.5017338051494072, -0.09118145144514732, 4794000000, 
-1.908510947875654, -0.5043339016717117, -0.14086348662036227, 4896000000, 
-1.8862933935222734, -0.5080560642781631, -0.1904515441765452, 4998000000, 
-1.8642897625324983, -0.5127990712444926, -0.22769918631408764, 5100000000, 
-1.8497118917951334, -0.5163211883664454, -0.2466542401734264, 5168000000, 
-1.827950909434344, -0.521905850747931, -0.25845026983211955, 5270000000, 
-1.8062582227441957, -0.5277459676919358, -0.2675947334030222, 5372000000, 
-1.7846120423909226, -0.533749551497555, -0.2741090641926898, 5474000000, 
-1.7630058748152826, -0.5399361608633184, -0.2853347601380939, 5576000000, 
-1.7414732441476042, -0.5464253603625346, -0.3027790654999634, 5678000000, 
-1.7200704178923112, -0.5533640659628625, -0.3262965617240859, 5780000000, 
-1.698858468924952, -0.5608517724297033, -0.35294410274732246, 5882000000, 
-1.6778678985662128, -0.568910011320033, -0.3799010454159278, 5984000000, 
-1.6571062758212005, -0.5775058760214703, -0.40403579083637553, 6086000000, 
-1.6365437498392779, -0.5865525507454595, -0.42356978955490565, 6188000000, 
-1.616142879609665, -0.5959464065916097, -0.4384921355069626, 6290000000, 
-1.5958673537701438, -0.6056022512666779, -0.4500126228885472, 6392000000, 
-1.5756928288126921, -0.6154700981068922, -0.45998660168711175, 6494000000, 
-1.5622952203431728, -0.6221591375952787, -0.4664687155283988, 6562000000, 
-1.5422845322879841, -0.63237622259904, -0.4777156059525094, 6664000000, 
-1.5223946339143362, -0.6428441818364331, -0.49114577990610514, 6766000000, 
-1.5026508502066838, -0.6536002710738998, -0.5064687388625345, 6868000000, 
-1.4830820797292474, -0.6646649915295482, -0.522826716370904, 6970000000, 
-1.4637067651252722, -0.6760442178126879, -0.539325319589724, 7072000000, 
-1.4445242228529402, -0.6877216804225257, -0.5541108874921474, 7174000000, 
-1.4255102771965218, -0.6996669099687521, -0.5672339998243758, 7276000000, 
-1.4066426165544772, -0.7118446592805703, -0.5786918892265092, 7378000000, 
-1.387904419831672, -0.7242244710722824, -0.5888200879780774, 7480000000, 
-1.3692842720126388, -0.7367874294891308, -0.5984168432932909, 7582000000, 
-1.3507818146619768, -0.7495317213902414, -0.6082567943192092, 7684000000, 
-1.3324069978985658, -0.7624649442523344, -0.618703808016179, 7786000000, 
-1.3141781214884407, -0.77559297321036, -0.6299058578759119, 7888000000, 
-1.3021140215832103, -0.7844584810020113, -0.6376629680140805, 7956000000, 
-1.2841529683689759, -0.7979351925381051, -0.6497911061161574, 8058000000, 
-1.2663536340726973, -0.8116302759761104, -0.6618742269208412, 8160000000, 
-1.2487153369529467, -0.8255385218306065, -0.6736163114223154, 8262000000, 
-1.2312351653942404, -0.8396508253084821, -0.6849097328811886, 8364000000, 
-1.213911786273115, -0.853958151150556, -0.6958663521850375, 8466000000, 
-1.196747227085841, -0.8684479968093722, -0.7064528809793341, 8568000000, 
-1.1797423483936353, -0.8831157133862118, -0.7172219232925459, 8670000000, 
-1.1628994820091234, -0.8979680789256269, -0.7284235211044116, 8772000000, 
-1.1462247152559373, -0.9130164220575802, -0.7402600410874286, 8874000000, 
-1.135207884774356, -0.9231628887133334, -0.7484806569894431, 8942000000, 
-1.1188452516572311, -0.9385625021585356, -0.7618339627982208, 9044000000, 
-1.1026981040731842, -0.9541878446499905, -0.776276210387266, 9146000000, 
-1.086788651258358, -0.9700527265203231, -0.7919311729601153, 9248000000, 
-1.071140799580473, -0.9861774816707021, -0.8090925872791467, 9350000000, 
-1.0557856862962507, -1.002591220643227, -0.829112794093614, 9452000000, 
-1.040773757153699, -1.0193306986033197, -0.8519039375226647, 9554000000, 
-1.0262698497140654, -1.036515487127522, -0.9059550115365751, 9656000000, 
-1.013452652544838, -1.0547690037407478, -1.0123670238548066, 9758000000, 
-1.0027901670354638, -1.0740798882537201, -1.1120960747875686, 9860000000, 
-0.9967191536901542, -1.0874350925919458, -1.1846969070175741, 9928000000, 
-0.9892436698456141, -1.1155503967182132, -1.4538340611029947, 10064000000, 
-0.9890689805886194, -1.136781243659591, -1.6679019232368029, 10166000000, 
-0.9931127500025339, -1.1567062563516304, -1.8713722944025715, 10268000000, 
-1.0005271280424992, -1.1743441799979317, -2.075242960953005, 10370000000, 
-1.0069816403319838, -1.1844879100900019, -2.2085747787206547, 10438000000, 
-1.0179558964022377, -1.1974501900802539, -2.3430720868751225, 10540000000, 
-1.0290123045960853, -1.208257726771335, -2.3796171819400285, 10642000000, 
-1.039502841160181, -1.2187192160303286, -2.3261160296096017, 10744000000, 
-1.0495602909953345, -1.2301886908448092, -2.2503651238613442, 10846000000, 
-1.0586048119795333, -1.2419732530802452, -2.1989625968399316, 10948000000, 
-1.0671660871749844, -1.2546192340955482, -2.1198284207082216, 11050000000, 
-1.0748107652473042, -1.2681434761339412, -2.0711572602762454, 11152000000, 
-1.082674370405685, -1.281885465255585, -2.11589418107593, 11254000000, 
-1.0910609685990933, -1.2948808803077794, -2.1766519737551904, 11356000000, 
-1.1000475655492545, -1.3069616312883945, -2.2445686588865956, 11458000000, 
-1.1095664288454299, -1.3182277587292817, -2.2829797190889933, 11560000000, 
-1.1188345209755552, -1.328647843592827, -2.322511775921171, 11662000000, 
-1.125170412388348, -1.3352730272316924, -2.340592804602082, 11730000000, 
-1.134474138660514, -1.3450510409701857, -2.3226252188142062, 11832000000, 
-1.1431190593573297, -1.3551373832222802, -2.2432471597165713, 11934000000, 
-1.1513510350015697, -1.3657019846476852, -2.2078907378025434, 12036000000, 
-1.159139765793948, -1.3767099674456043, -2.1622684972835184, 12138000000, 
-1.1663772705804816, -1.3880427054076958, -2.1253954487611613, 12240000000, 
-1.1732345219104112, -1.3995485139070247, -2.1060745464679687, 12342000000, 
-1.1799266941201008, -1.4108592398633366, -2.1049906702921337, 12444000000, 
-1.1864647000990591, -1.4218313692314763, -2.1055124262359586, 12546000000, 
-1.1928033135034153, -1.4325032239721662, -2.109167023153159, 12648000000, 
-1.1990134190161852, -1.4428769267352501, -2.1095727650435094, 12750000000, 
-1.2052934187625222, -1.453441965580937, -2.1000237019017685, 12852000000, 
-1.2111206427375985, -1.463563906758145, -2.083186774526506, 12954000000, 
-1.216694244060267, -1.4737307469654093, -2.061300071402576, 13056000000, 
-1.2219969241077833, -1.4839590395085953, -2.0359172171697155, 13158000000, 
-1.2253460729543268, -1.4907756739133549, -2.019162706269065, 13226000000, 
-1.2301267926742008, -1.5009555223654523, -1.9992582474200442, 13328000000, 
-1.2346798076915895, -1.511116332875547, -1.9838645534126933, 13430000000, 
-1.2390556774384789, -1.521233261916069, -1.9736965821817687, 13532000000, 
-1.2432928573605415, -1.531187500089446, -1.971977937933619, 13634000000, 
-1.2474762268079174, -1.5410627983986134, -1.9707761351605781, 13736000000, 
-1.251572537012977, -1.5507294628114474, -1.970986057509409, 13838000000, 
-1.2555805777682416, -1.5602323523188621, -1.9654532445818529, 13940000000, 
