error, error_dot, error_int, stamp, 
0.2419219481237066, 8.553702476305262e-06, 0.016450672088979542, 2686000000, 
0.2419223180935551, 1.0111575901746781e-05, 0.016450693659069527, 2720000000, 
0.23356103917485949, -0.06147455131616621, 0.024391780383332125, 2788000000, 
0.22211076529463483, -0.14567318234500198, 0.03162426688952491, 2856000000, 
0.20427526997455717, -0.1716220889236012, 0.037397000885162915, 2958000000, 
0.18638923529423415, -0.1751055392176504, 0.04166871839831297, 3060000000, 
0.1691266701999817, -0.17229705771850717, 0.03806579993187656, 3162000000, 
0.1597097214640909, -0.13078193053991788, 0.03503534263316486, 3264000000, 
0.15346739903178852, -0.07676113317741758, 0.032796657767318556, 3366000000, 
0.1503034889629185, -0.053863664390232366, 0.026263901202665214, 3434000000, 
0.14719032443467844, -0.03852465505659355, 0.025554468704331843, 3536000000, 
0.1447528440562583, -0.027209043660099082, 0.030072772706862153, 3638000000, 
0.14005017126915115, -0.03500075081140832, 0.02937554710368597, 3740000000, 
0.13262493212284618, -0.05945054869319666, 0.028385100426481378, 3842000000, 
0.12399844444411268, -0.07868493541685526, 0.026973801252855475, 3944000000, 
0.11491415633831889, -0.08681752835552593, 0.02526455223755889, 4046000000, 
0.10618332495325963, -0.08732901711202473, 0.023466522950026998, 4148000000, 
0.09897878472377775, -0.07811456673794678, 0.021765186089044222, 4250000000, 
0.09362513503084899, -0.06155975452162081, 0.02031753264013627, 4352000000, 
0.0897647866054033, -0.045166657443012015, 0.01920107203248204, 4454000000, 
0.08687361784282108, -0.0330956724903329, 0.018377920684576984, 4556000000, 
0.0842686801080082, -0.02694169851664264, 0.017741681749823813, 4658000000, 
0.08130994560938076, -0.027272903105099583, 0.017166752562094278, 4760000000, 
0.0777072664493399, -0.032163792444452464, 0.01654344066733756, 4862000000, 
0.07503713117529945, -0.037293539564223224, 0.013263079449927806, 4930000000, 
0.0705096931681268, -0.04182667116781037, 0.012651065144923415, 5032000000, 
0.06590836024484559, -0.04474887711006795, 0.014378952552002482, 5134000000, 
0.06165340208152237, -0.04341319160100213, 0.013468858973625642, 5236000000, 
0.058010379768238474, -0.038715590571603495, 0.012618905662433235, 5338000000, 
0.05527982027857645, -0.031243048053656478, 0.011896164944726935, 5440000000, 
0.05298029742927138, -0.024657266367485765, 0.011306393828373867, 5542000000, 
0.05101041906986917, -0.020928437297584708, 0.010830396500884755, 5644000000, 
0.049155714926256006, -0.01874795344615379, 0.010413957336926963, 5746000000, 
0.04715894013137864, -0.01887979871809082, 0.010018105040670258, 5848000000, 
0.044938774764952255, -0.020671275300508583, 0.009605233227935907, 5950000000, 
0.04338011913435466, -0.022343866727072434, 0.007677077261738848, 6018000000, 
0.040962448030786275, -0.023312032105219496, 0.007325942709371947, 6120000000, 
0.03858875416351856, -0.023487083190373032, 0.008359329850348846, 6222000000, 
0.03640896134121646, -0.022321013184165753, 0.007885291120415448, 6324000000, 
0.03521333327494913, -0.019476641773054387, 0.006245292764182102, 6392000000, 
0.03408328713410985, -0.017100545640489774, 0.004791986372679154, 6460000000, 
0.03262083508281177, -0.015478045404691177, 0.005775322477872676, 6562000000, 
0.03131346324498374, -0.013577568083951524, 0.006665195811409564, 6664000000, 
0.030097172304073716, -0.012370895974206158, 0.006394140002967107, 6766000000, 
0.02881064502527969, -0.012268716763255149, 0.006135047079054925, 6868000000, 
0.02751434484195231, -0.01266091893196768, 0.005876707027648788, 6970000000, 
0.026187786368332244, -0.01285715027915415, 0.005610868784018368, 7072000000, 
0.02485903781694332, -0.013016210906906817, 0.005342159493851494, 7174000000, 
0.023590154273959885, -0.012733490658688038, 0.0050753145352280095, 7276000000, 
0.022427457703829812, -0.011919510358399547, 0.004819612186041844, 7378000000, 
0.02138031414423619, -0.010832549655508308, 0.00458305897629776, 7480000000, 
0.020448324614655233, -0.009701632790071463, 0.004369414559465043, 7582000000, 
0.01960946911388628, -0.008680612893872109, 0.004177791335348883, 7684000000, 
0.01882785097671469, -0.00794349822519875, 0.004004223839957421, 7786000000, 
0.018322415947362614, -0.007547895496076979, 0.0032163850421512694, 7854000000, 
0.017574441206641644, -0.007382976886024909, 0.0031010667940740734, 7956000000, 
0.01682745658159618, -0.007328232185129584, 0.0035852533340208293, 8058000000, 
0.016084241604381044, -0.007304900011081373, 0.0034330574786980827, 8160000000, 
0.015358348575168768, -0.007201509835428485, 0.003282363179757927, 8262000000, 
0.014689744011441186, -0.006835772514411071, 0.0031369987249873876, 8364000000, 
