ranges, angle_increment, stamp, 
6.239999771118164,-1.8692499846220016,1728046709637053743,
5.616000175476074,-1.8605354754254222,1728046709637053743,
5.616000175476074,-1.8518209662288427,1728046709637053743,
5.599999904632568,-1.8431064570322633,1728046709637053743,
6.191999912261963,-1.8343919478356838,1728046709637053743,
6.191999912261963,-1.8256774386391044,1728046709637053743,
6.176000118255615,-1.816962929442525,1728046709637053743,
6.191999912261963,-1.8082484202459455,1728046709637053743,
6.208000183105469,-1.799533911049366,1728046709637053743,
inf,-1.7908194018527865,1728046709637053743,
inf,-1.782104892656207,1728046709637053743,
inf,-1.7733903834596276,1728046709637053743,
inf,-1.7646758742630482,1728046709637053743,
inf,-1.7559613650664687,1728046709637053743,
inf,-1.7472468558698893,1728046709637053743,
inf,-1.7385323466733098,1728046709637053743,
6.25600004196167,-1.7298178374767303,1728046709637053743,
6.25600004196167,-1.721103328280151,1728046709637053743,
6.223999977111816,-1.7123888190835714,1728046709637053743,
6.223999977111816,-1.703674309886992,1728046709637053743,
6.216000080108643,-1.6949598006904125,1728046709637053743,
6.23199987411499,-1.686245291493833,1728046709637053743,
6.223999977111816,-1.6775307822972536,1728046709637053743,
inf,-1.6688162731006742,1728046709637053743,
inf,-1.6601017639040947,1728046709637053743,
inf,-1.6513872547075152,1728046709637053743,
inf,-1.6426727455109358,1728046709637053743,
inf,-1.6339582363143563,1728046709637053743,
inf,-1.6252437271177769,1728046709637053743,
5.495999813079834,-1.6165292179211974,1728046709637053743,
5.495999813079834,-1.607814708724618,1728046709637053743,
6.223999977111816,-1.5991001995280385,1728046709637053743,
6.223999977111816,-1.590385690331459,1728046709637053743,
6.271999835968018,-1.5816711811348796,1728046709637053743,
6.271999835968018,-1.5729566719383001,1728046709637053743,
6.392000198364258,-1.5642421627417207,1728046709637053743,
6.392000198364258,-1.5555276535451412,1728046709637053743,
6.464000225067139,-1.5468131443485618,1728046709637053743,
6.464000225067139,-1.5380986351519823,1728046709637053743,
6.4720001220703125,-1.5293841259554029,1728046709637053743,
6.432000160217285,-1.5206696167588234,1728046709637053743,
6.495999813079834,-1.511955107562244,1728046709637053743,
6.495999813079834,-1.5032405983656645,1728046709637053743,
inf,-1.494526089169085,1728046709637053743,
inf,-1.4858115799725056,1728046709637053743,
6.495999813079834,-1.4770970707759261,1728046709637053743,
6.495999813079834,-1.4683825615793467,1728046709637053743,
6.519999980926514,-1.4596680523827672,1728046709637053743,
6.519999980926514,-1.4509535431861877,1728046709637053743,
6.5920000076293945,-1.4422390339896083,1728046709637053743,
6.584000110626221,-1.4335245247930288,1728046709637053743,
6.599999904632568,-1.4248100155964494,1728046709637053743,
6.607999801635742,-1.41609550639987,1728046709637053743,
inf,-1.4073809972032905,1728046709637053743,
6.703999996185303,-1.398666488006711,1728046709637053743,
6.703999996185303,-1.3899519788101315,1728046709637053743,
6.104000091552734,-1.381237469613552,1728046709637053743,
6.104000091552734,-1.3725229604169726,1728046709637053743,
6.056000232696533,-1.3638084512203932,1728046709637053743,
6.056000232696533,-1.3550939420238137,1728046709637053743,
5.984000205993652,-1.3463794328272343,1728046709637053743,
inf,-1.3376649236306548,1728046709637053743,
5.607999801635742,-1.3289504144340754,1728046709637053743,
5.607999801635742,-1.320235905237496,1728046709637053743,
5.584000110626221,-1.3115213960409164,1728046709637053743,
inf,-1.302806886844337,1728046709637053743,
inf,-1.2940923776477575,1728046709637053743,
inf,-1.285377868451178,1728046709637053743,
inf,-1.2766633592545986,1728046709637053743,
inf,-1.2679488500580192,1728046709637053743,
inf,-1.2592343408614397,1728046709637053743,
inf,-1.2505198316648602,1728046709637053743,
inf,-1.2418053224682808,1728046709637053743,
6.495999813079834,-1.2330908132717013,1728046709637053743,
6.495999813079834,-1.2243763040751219,1728046709637053743,
6.415999889373779,-1.2156617948785424,1728046709637053743,
6.415999889373779,-1.206947285681963,1728046709637053743,
inf,-1.1982327764853835,1728046709637053743,
inf,-1.189518267288804,1728046709637053743,
5.616000175476074,-1.1808037580922246,1728046709637053743,
5.616000175476074,-1.1720892488956451,1728046709637053743,
5.607999801635742,-1.1633747396990657,1728046709637053743,
5.504000186920166,-1.1546602305024862,1728046709637053743,
5.480000019073486,-1.1459457213059068,1728046709637053743,
5.480000019073486,-1.1372312121093273,1728046709637053743,
5.455999851226807,-1.1285167029127479,1728046709637053743,
5.4720001220703125,-1.1198021937161684,1728046709637053743,
5.480000019073486,-1.111087684519589,1728046709637053743,
5.504000186920166,-1.1023731753230095,1728046709637053743,
5.51200008392334,-1.09365866612643,1728046709637053743,
5.5279998779296875,-1.0849441569298506,1728046709637053743,
5.5279998779296875,-1.0762296477332711,1728046709637053743,
4.800000190734863,-1.0675151385366917,1728046709637053743,
4.76800012588501,-1.0588006293401122,1728046709637053743,
4.760000228881836,-1.0500861201435328,1728046709637053743,
4.76800012588501,-1.0413716109469533,1728046709637053743,
6.5920000076293945,-1.0326571017503738,1728046709637053743,
6.5920000076293945,-1.0239425925537944,1728046709637053743,
6.535999774932861,-1.015228083357215,1728046709637053743,
5.0879998207092285,-1.0065135741606355,1728046709637053743,
5.072000026702881,-0.997799064964056,1728046709637053743,
5.079999923706055,-0.9890845557674766,1728046709637053743,
5.9679999351501465,-0.9803700465708971,1728046709637053743,
5.9679999351501465,-0.9716555373743176,1728046709637053743,
5.984000205993652,-0.9629410281777382,1728046709637053743,
6.056000232696533,-0.9542265189811587,1728046709637053743,
5.97599983215332,-0.9455120097845793,1728046709637053743,
5.9120001792907715,-0.9367975005879998,1728046709637053743,
5.335999965667725,-0.9280829913914204,1728046709637053743,
5.335999965667725,-0.9193684821948409,1728046709637053743,
5.335999965667725,-0.9106539729982615,1728046709637053743,
5.335999965667725,-0.901939463801682,1728046709637053743,
3.940000057220459,-0.8932249546051025,1728046709637053743,
3.931999921798706,-0.8845104454085231,1728046709637053743,
3.9159998893737793,-0.8757959362119436,1728046709637053743,
4.076000213623047,-0.8670814270153642,1728046709637053743,
4.0960001945495605,-0.8583669178187847,1728046709637053743,
4.0960001945495605,-0.8496524086222053,1728046709637053743,
inf,-0.8409378994256258,1728046709637053743,
inf,-0.8322233902290463,1728046709637053743,
inf,-0.8235088810324669,1728046709637053743,
inf,-0.8147943718358874,1728046709637053743,
inf,-0.806079862639308,1728046709637053743,
4.535999774932861,-0.7973653534427285,1728046709637053743,
4.535999774932861,-0.7886508442461491,1728046709637053743,
4.599999904632568,-0.7799363350495696,1728046709637053743,
4.639999866485596,-0.7712218258529902,1728046709637053743,
4.656000137329102,-0.7625073166564107,1728046709637053743,
4.6479997634887695,-0.7537928074598312,1728046709637053743,
4.639999866485596,-0.7450782982632518,1728046709637053743,
5.047999858856201,-0.7363637890666723,1728046709637053743,
5.02400016784668,-0.7276492798700929,1728046709637053743,
4.992000102996826,-0.7189347706735134,1728046709637053743,
4.97599983215332,-0.710220261476934,1728046709637053743,
4.9679999351501465,-0.7015057522803545,1728046709637053743,
4.920000076293945,-0.692791243083775,1728046709637053743,
4.776000022888184,-0.6840767338871956,1728046709637053743,
4.760000228881836,-0.6753622246906161,1728046709637053743,
inf,-0.6666477154940367,1728046709637053743,
inf,-0.6579332062974572,1728046709637053743,
inf,-0.6492186971008778,1728046709637053743,
inf,-0.6405041879042983,1728046709637053743,
inf,-0.6317896787077188,1728046709637053743,
inf,-0.6230751695111394,1728046709637053743,
4.728000164031982,-0.6143606603145599,1728046709637053743,
4.728000164031982,-0.6056461511179805,1728046709637053743,
4.664000034332275,-0.596931641921401,1728046709637053743,
4.6479997634887695,-0.5882171327248216,1728046709637053743,
4.631999969482422,-0.5795026235282421,1728046709637053743,
4.624000072479248,-0.5707881143316627,1728046709637053743,
4.5920000076293945,-0.5620736051350832,1728046709637053743,
4.5920000076293945,-0.5533590959385037,1728046709637053743,
4.576000213623047,-0.5446445867419243,1728046709637053743,
4.552000045776367,-0.5359300775453448,1728046709637053743,
4.535999774932861,-0.5272155683487654,1728046709637053743,
4.495999813079834,-0.5185010591521859,1728046709637053743,
0.13199999928474426,-0.5097865499556065,1728046709637053743,
4.464000225067139,-0.501072040759027,1728046709637053743,
4.440000057220459,-0.49235753156244755,1728046709637053743,
4.432000160217285,-0.4836430223658681,1728046709637053743,
inf,-0.47492851316928864,1728046709637053743,
inf,-0.4662140039727092,1728046709637053743,
inf,-0.4574994947761297,1728046709637053743,
inf,-0.44878498557955027,1728046709637053743,
inf,-0.4400704763829708,1728046709637053743,
inf,-0.43135596718639135,1728046709637053743,
inf,-0.4226414579898119,1728046709637053743,
inf,-0.41392694879323244,1728046709637053743,
inf,-0.405212439596653,1728046709637053743,
inf,-0.39649793040007353,1728046709637053743,
inf,-0.38778342120349407,1728046709637053743,
inf,-0.3790689120069146,1728046709637053743,
inf,-0.37035440281033516,1728046709637053743,
inf,-0.3616398936137557,1728046709637053743,
inf,-0.35292538441717625,1728046709637053743,
inf,-0.3442108752205968,1728046709637053743,
inf,-0.33549636602401733,1728046709637053743,
4.303999900817871,-0.3267818568274379,1728046709637053743,
4.303999900817871,-0.3180673476308584,1728046709637053743,
4.28000020980835,-0.30935283843427896,1728046709637053743,
4.263999938964844,-0.3006383292376995,1728046709637053743,
4.25600004196167,-0.29192382004112005,1728046709637053743,
4.25600004196167,-0.2832093108445406,1728046709637053743,
4.248000144958496,-0.27449480164796114,1728046709637053743,
4.248000144958496,-0.2657802924513817,1728046709637053743,
4.23199987411499,-0.2570657832548022,1728046709637053743,
4.23199987411499,-0.24835127405822277,1728046709637053743,
4.216000080108643,-0.23963676486164331,1728046709637053743,
4.223999977111816,-0.23092225566506386,1728046709637053743,
4.216000080108643,-0.2222077464684844,1728046709637053743,
4.223999977111816,-0.21349323727190495,1728046709637053743,
4.23199987411499,-0.2047787280753255,1728046709637053743,
4.1519999504089355,-0.19606421887874603,1728046709637053743,
4.0960001945495605,-0.18734970968216658,1728046709637053743,
3.992000102996826,-0.17863520048558712,1728046709637053743,
3.931999921798706,-0.16992069128900766,1728046709637053743,
3.8239998817443848,-0.1612061820924282,1728046709637053743,
3.799999952316284,-0.15249167289584875,1728046709637053743,
3.74399995803833,-0.1437771636992693,1728046709637053743,
3.75600004196167,-0.13506265450268984,1728046709637053743,
inf,-0.12634814530611038,1728046709637053743,
inf,-0.11763363610953093,1728046709637053743,
inf,-0.10891912691295147,1728046709637053743,
inf,-0.10020461771637201,1728046709637053743,
inf,-0.09149010851979256,1728046709637053743,
inf,-0.0827755993232131,1728046709637053743,
3.4839999675750732,-0.07406109012663364,1728046709637053743,
3.4839999675750732,-0.06534658093005419,1728046709637053743,
3.4800000190734863,-0.05663207173347473,1728046709637053743,
3.4800000190734863,-0.047917562536895275,1728046709637053743,
3.48799991607666,-0.03920305334031582,1728046709637053743,
3.447999954223633,-0.030488544143736362,1728046709637053743,
3.4679999351501465,-0.021774034947156906,1728046709637053743,
inf,-0.01305952575057745,1728046709637053743,
inf,-0.0043450165539979935,1728046709637053743,
inf,0.004369492642581463,1728046709637053743,
inf,0.01308400183916092,1728046709637053743,
inf,0.021798511035740376,1728046709637053743,
inf,0.030513020232319832,1728046709637053743,
inf,0.03922752942889929,1728046709637053743,
inf,0.047942038625478745,1728046709637053743,
inf,0.0566565478220582,1728046709637053743,
inf,0.06537105701863766,1728046709637053743,
inf,0.07408556621521711,1728046709637053743,
inf,0.08280007541179657,1728046709637053743,
inf,0.09151458460837603,1728046709637053743,
inf,0.10022909380495548,1728046709637053743,
inf,0.10894360300153494,1728046709637053743,
inf,0.1176581121981144,1728046709637053743,
inf,0.12637262139469385,1728046709637053743,
inf,0.1350871305912733,1728046709637053743,
inf,0.14380163978785276,1728046709637053743,
1.559999942779541,0.15251614898443222,1728046709637053743,
1.559999942779541,0.16123065818101168,1728046709637053743,
inf,0.16994516737759113,1728046709637053743,
inf,0.1786596765741706,1728046709637053743,
inf,0.18737418577075005,1728046709637053743,
inf,0.1960886949673295,1728046709637053743,
inf,0.20480320416390896,1728046709637053743,
inf,0.21351771336048841,1728046709637053743,
inf,0.22223222255706787,1728046709637053743,
inf,0.23094673175364733,1728046709637053743,
inf,0.23966124095022678,1728046709637053743,
inf,0.24837575014680624,1728046709637053743,
inf,0.2570902593433857,1728046709637053743,
inf,0.26580476853996515,1728046709637053743,
inf,0.2745192777365446,1728046709637053743,
inf,0.28323378693312407,1728046709637053743,
4.296000003814697,0.2919482961297035,1728046709637053743,
4.296000003814697,0.300662805326283,1728046709637053743,
4.28000020980835,0.30937731452286243,1728046709637053743,
4.25600004196167,0.3180918237194419,1728046709637053743,
4.208000183105469,0.32680633291602135,1728046709637053743,
4.223999977111816,0.3355208421126008,1728046709637053743,
4.223999977111816,0.34423535130918026,1728046709637053743,
4.223999977111816,0.3529498605057597,1728046709637053743,
4.263999938964844,0.3616643697023392,1728046709637053743,
4.239999771118164,0.37037887889891863,1728046709637053743,
4.23199987411499,0.3790933880954981,1728046709637053743,
4.251999855041504,0.38780789729207754,1728046709637053743,
2.7839999198913574,0.396522406488657,1728046709637053743,
2.7839999198913574,0.40523691568523645,1728046709637053743,
2.7760000228881836,0.4139514248818159,1728046709637053743,
2.740000009536743,0.42266593407839537,1728046709637053743,
2.696000099182129,0.4313804432749748,1728046709637053743,
2.9079999923706055,0.4400949524715543,1728046709637053743,
2.875999927520752,0.44880946166813374,1728046709637053743,
2.8480000495910645,0.4575239708647132,1728046709637053743,
2.828000068664551,0.46623848006129265,1728046709637053743,
2.7920000553131104,0.4749529892578721,1728046709637053743,
2.759999990463257,0.48366749845445156,1728046709637053743,
1.0980000495910645,0.492382007651031,1728046709637053743,
1.0980000495910645,0.5010965168476105,1728046709637053743,
1.0980000495910645,0.5098110260441899,1728046709637053743,
1.0980000495910645,0.5185255352407694,1728046709637053743,
1.1080000400543213,0.5272400444373488,1728046709637053743,
1.1160000562667847,0.5359545536339283,1728046709637053743,
1.128000020980835,0.5446690628305078,1728046709637053743,
1.1319999694824219,0.5533835720270872,1728046709637053743,
1.1360000371932983,0.5620980812236667,1728046709637053743,
1.1399999856948853,0.5708125904202461,1728046709637053743,
1.781999945640564,0.5795270996168256,1728046709637053743,
1.781999945640564,0.588241608813405,1728046709637053743,
inf,0.5969561180099845,1728046709637053743,
inf,0.605670627206564,1728046709637053743,
inf,0.6143851364031434,1728046709637053743,
inf,0.6230996455997229,1728046709637053743,
inf,0.6318141547963023,1728046709637053743,
inf,0.6405286639928818,1728046709637053743,
inf,0.6492431731894612,1728046709637053743,
0.671999990940094,0.6579576823860407,1728046709637053743,
0.671999990940094,0.6666721915826201,1728046709637053743,
0.6639999747276306,0.6753867007791996,1728046709637053743,
0.6639999747276306,0.6841012099757791,1728046709637053743,
0.6539999842643738,0.6928157191723585,1728046709637053743,
0.6499999761581421,0.701530228368938,1728046709637053743,
0.6439999938011169,0.7102447375655174,1728046709637053743,
0.6420000195503235,0.7189592467620969,1728046709637053743,
0.6380000114440918,0.7276737559586763,1728046709637053743,
0.6340000033378601,0.7363882651552558,1728046709637053743,
0.6340000033378601,0.7451027743518353,1728046709637053743,
0.6480000019073486,0.7538172835484147,1728046709637053743,
0.6539999842643738,0.7625317927449942,1728046709637053743,
0.6620000004768372,0.7712463019415736,1728046709637053743,
inf,0.7799608111381531,1728046709637053743,
inf,0.7886753203347325,1728046709637053743,
inf,0.797389829531312,1728046709637053743,
1.2400000095367432,0.8061043387278914,1728046709637053743,
1.2400000095367432,0.8148188479244709,1728046709637053743,
inf,0.8235333571210504,1728046709637053743,
inf,0.8322478663176298,1728046709637053743,
inf,0.8409623755142093,1728046709637053743,
inf,0.8496768847107887,1728046709637053743,
inf,0.8583913939073682,1728046709637053743,
inf,0.8671059031039476,1728046709637053743,
inf,0.8758204123005271,1728046709637053743,
inf,0.8845349214971066,1728046709637053743,
1.1480000019073486,0.893249430693686,1728046709637053743,
1.1480000019073486,0.9019639398902655,1728046709637053743,
1.1399999856948853,0.9106784490868449,1728046709637053743,
1.1399999856948853,0.9193929582834244,1728046709637053743,
1.1239999532699585,0.9281074674800038,1728046709637053743,
1.1160000562667847,0.9368219766765833,1728046709637053743,
1.1039999723434448,0.9455364858731627,1728046709637053743,
1.100000023841858,0.9542509950697422,1728046709637053743,
1.100000023841858,0.9629655042663217,1728046709637053743,
1.1059999465942383,0.9716800134629011,1728046709637053743,
1.128000020980835,0.9803945226594806,1728046709637053743,
inf,0.98910903185606,1728046709637053743,
inf,0.9978235410526395,1728046709637053743,
inf,1.006538050249219,1728046709637053743,
inf,1.0152525594457984,1728046709637053743,
inf,1.0239670686423779,1728046709637053743,
2.0920000076293945,1.0326815778389573,1728046709637053743,
2.0920000076293945,1.0413960870355368,1728046709637053743,
2.0880000591278076,1.0501105962321162,1728046709637053743,
2.0880000591278076,1.0588251054286957,1728046709637053743,
inf,1.0675396146252751,1728046709637053743,
inf,1.0762541238218546,1728046709637053743,
inf,1.084968633018434,1728046709637053743,
inf,1.0936831422150135,1728046709637053743,
inf,1.102397651411593,1728046709637053743,
inf,1.1111121606081724,1728046709637053743,
inf,1.1198266698047519,1728046709637053743,
inf,1.1285411790013313,1728046709637053743,
inf,1.1372556881979108,1728046709637053743,
inf,1.1459701973944902,1728046709637053743,
1.350000023841858,1.1546847065910697,1728046709637053743,
1.350000023841858,1.1633992157876492,1728046709637053743,
1.3519999980926514,1.1721137249842286,1728046709637053743,
1.3519999980926514,1.180828234180808,1728046709637053743,
inf,1.1895427433773875,1728046709637053743,
inf,1.198257252573967,1728046709637053743,
inf,1.2069717617705464,1728046709637053743,
inf,1.215686270967126,1728046709637053743,
inf,1.2244007801637053,1728046709637053743,
inf,1.2331152893602848,1728046709637053743,
inf,1.2418297985568643,1728046709637053743,
inf,1.2505443077534437,1728046709637053743,
inf,1.2592588169500232,1728046709637053743,
inf,1.2679733261466026,1728046709637053743,
inf,1.276687835343182,1728046709637053743,
1.6360000371932983,1.2854023445397615,1728046709637053743,
1.6360000371932983,1.294116853736341,1728046709637053743,
inf,1.3028313629329205,1728046709637053743,
inf,1.3115458721295,1728046709637053743,
inf,1.3202603813260794,1728046709637053743,
inf,1.3289748905226588,1728046709637053743,
inf,1.3376893997192383,1728046709637053743,
inf,1.3464039089158177,1728046709637053743,
inf,1.3551184181123972,1728046709637053743,
inf,1.3638329273089767,1728046709637053743,
inf,1.372547436505556,1728046709637053743,
inf,1.3812619457021356,1728046709637053743,
inf,1.389976454898715,1728046709637053743,
inf,1.3986909640952945,1728046709637053743,
inf,1.407405473291874,1728046709637053743,
inf,1.4161199824884534,1728046709637053743,
inf,1.4248344916850328,1728046709637053743,
inf,1.4335490008816123,1728046709637053743,
inf,1.4422635100781918,1728046709637053743,
inf,1.4509780192747712,1728046709637053743,
inf,1.4596925284713507,1728046709637053743,
inf,1.4684070376679301,1728046709637053743,
inf,1.4771215468645096,1728046709637053743,
inf,1.485836056061089,1728046709637053743,
inf,1.4945505652576685,1728046709637053743,
inf,1.503265074454248,1728046709637053743,
inf,1.5119795836508274,1728046709637053743,
1.399999976158142,1.5206940928474069,1728046709637053743,
1.399999976158142,1.5294086020439863,1728046709637053743,
1.399999976158142,1.5381231112405658,1728046709637053743,
1.399999976158142,1.5468376204371452,1728046709637053743,
1.3980000019073486,1.5555521296337247,1728046709637053743,
1.4019999504089355,1.5642666388303041,1728046709637053743,
1.4199999570846558,1.5729811480268836,1728046709637053743,
1.4279999732971191,1.581695657223463,1728046709637053743,
1.4320000410079956,1.5904101664200425,1728046709637053743,
inf,1.599124675616622,1728046709637053743,
inf,1.6078391848132014,1728046709637053743,
inf,1.6165536940097809,1728046709637053743,
inf,1.6252682032063603,1728046709637053743,
inf,1.6339827124029398,1728046709637053743,
inf,1.6426972215995193,1728046709637053743,
2.1559998989105225,1.6514117307960987,1728046709637053743,
2.1559998989105225,1.6601262399926782,1728046709637053743,
2.1559998989105225,1.6688407491892576,1728046709637053743,
2.1559998989105225,1.677555258385837,1728046709637053743,
2.1600000858306885,1.6862697675824165,1728046709637053743,
2.1600000858306885,1.694984276778996,1728046709637053743,
2.1600000858306885,1.7036987859755754,1728046709637053743,
2.1600000858306885,1.712413295172155,1728046709637053743,
inf,1.7211278043687344,1728046709637053743,
inf,1.7298423135653138,1728046709637053743,
inf,1.7385568227618933,1728046709637053743,
inf,1.7472713319584727,1728046709637053743,
inf,1.7559858411550522,1728046709637053743,
inf,1.7647003503516316,1728046709637053743,
inf,1.773414859548211,1728046709637053743,
inf,1.7821293687447906,1728046709637053743,
inf,1.79084387794137,1728046709637053743,
inf,1.7995583871379495,1728046709637053743,
