error, error_dot, error_int, stamp, 
1.117981566957904, -3.178086160251242e-07, 0.07602274739467527, 11900000000, 
1.1179815594699136, -3.3828928873844306e-07, 0.07602274673509847, 11934000000, 
1.1102818241426455, -0.11323151198909612, 0.07584821887959717, 11968000000, 
1.0899057767745561, -0.21311398700928263, 0.1504236686042159, 12070000000, 
1.0692813949537212, -0.20098249602413887, 0.22232389171922276, 12172000000, 
1.0483972713010659, -0.203473066046521, 0.21811574212599527, 12274000000, 
1.0300753014209987, -0.19218673300354183, 0.21404726980195338, 12376000000, 
1.0168445410178335, -0.15467024648643313, 0.21048156373431304, 12478000000, 
1.0058298439061075, -0.11885028193574096, 0.2075869786714559, 12580000000, 
0.9950750391325961, -0.1067132445354775, 0.2052069608358445, 12682000000, 
0.9843435702443396, -0.10532487089101922, 0.20299689482324693, 12784000000, 
0.9724225870409046, -0.11104143182201733, 0.2007252013564131, 12886000000, 
0.9636415808194893, -0.12300241438999024, 0.16548977182593488, 12954000000, 
0.9495382126290921, -0.13370038001235351, 0.16351746822773752, 13056000000, 
0.9351727042495773, -0.13955331651917613, 0.19368796984347478, 13158000000, 
0.9210222266000052, -0.13978424524062202, 0.19078985375654986, 13260000000, 
0.9074283583879809, -0.1360016953999827, 0.1879263836681543, 13362000000, 
0.8948409955833521, -0.12833936772869192, 0.18518382747885098, 13464000000, 
0.8822620429153663, -0.12336429153242456, 0.18254813498829553, 13566000000, 
0.8706750740432806, -0.11846039970623268, 0.18004891165285591, 13668000000, 
0.8592259970049093, -0.11292179367871048, 0.1776270917495218, 13770000000, 
0.8477122431472708, -0.1125628965490677, 0.1752777053652913, 13872000000, 
0.8361558584779002, -0.11308891434808394, 0.17293039870684543, 13974000000, 
0.8245854482430143, -0.11336664168753191, 0.17057484139103657, 14076000000, 
0.8129619787065901, -0.11369548907504924, 0.1682118234090703, 14178000000, 
0.8052634390295487, -0.1135847012352272, 0.138425949072152, 14246000000, 
0.7976279956931921, -0.11274987509851511, 0.10951868807546301, 14314000000, 
0.7901582493129016, -0.1110675714459345, 0.1084849190096158, 14382000000, 
0.7791063897358158, -0.10910038797804679, 0.13412391596870818, 14484000000, 
0.7718701490802887, -0.1073834341194921, 0.1326643046606437, 14552000000, 
0.7612364851713939, -0.10533345535385043, 0.1310254046926249, 14654000000, 
0.7507681666356565, -0.10344109041486393, 0.15530348646033904, 14756000000, 
0.7404118708129807, -0.10208144293339808, 0.1531643235381621, 14858000000, 
0.7301751759553946, -0.10094603274638178, 0.15105215451147413, 14960000000, 
0.720023853702699, -0.0999412603445182, 0.148961541232033, 15062000000, 
0.7099781391657731, -0.09900508230206609, 0.14689204748002294, 15164000000, 
0.7000567915598904, -0.09787775560200257, 0.14484399734112866, 15266000000, 
0.6902797962036477, -0.09656050471630134, 0.14282140143119315, 15368000000, 
0.6806595180003575, -0.09508467431143586, 0.14082773519194489, 15470000000, 
0.6711971769775019, -0.09354225110855754, 0.13886528140034246, 15572000000, 
