error, error_dot, error_int, stamp, 
-0.1622511706502151, 0.01849400573405011, -0.03348256775337625, 7684000000, 
-0.1600838255925222, 0.019763520553110404, -0.03307863944191039, 7786000000, 
-0.15747462907447596, 0.023414419488917385, -0.0326270545215705, 7888000000, 
-0.15562392737955033, 0.026398279708013204, -0.02681366831597108, 7956000000, 
-0.15264570253890664, 0.02820724207368694, -0.026392174676266197, 8058000000, 
-0.1501145965600127, 0.027006523625184506, -0.031170127400535933, 8160000000, 
-0.14842474966682695, 0.020690945451371012, -0.030680583316070743, 8262000000, 
-0.1478252338386843, 0.011222366281021584, -0.030352791444455622, 8364000000, 
-0.14838623528478656, 0.00018879599039406305, -0.030235262877740247, 8466000000, 
-0.15038483464611707, -0.012547062781533249, -0.030368548656331974, 8568000000, 
-0.1535852305378983, -0.025485270848586955, -0.030760228431878527, 8670000000, 
-0.15814679654638142, -0.03804883284443308, -0.03142394659766698, 8772000000, 
-0.16443964422287405, -0.05320791022046936, -0.03237967364888645, 8874000000, 
-0.17002128363963576, -0.07188875883154505, -0.027914437716503836, 8942000000, 
-0.180847931060104, -0.09411326738044509, -0.029200835338948114, 9044000000, 
-0.19648632678405675, -0.12973060364912253, -0.037220176820898156, 9146000000, 
-0.38170365846464605, -0.9845868990418728, -0.051614578308998856, 9248000000, 
-0.44625450985209214, -1.2243538385688009, -0.06966222566685405, 9350000000, 
-0.5444835475563512, -0.7979406328024763, -0.09332603667937008, 9452000000, 
-0.8293739380126945, -1.8780364125519726, -0.12376761568863735, 9554000000, 
-1.0100711853220825, -2.282292341988879, -0.16210714962059672, 9656000000, 
-1.2118992755105034, -1.8751242034206315, -0.20749141912147906, 9758000000, 
-1.3160225302400745, -1.4997614946960396, -0.24058352339294087, 9860000000, 
-1.4376969344524198, -1.405072848274946, -0.22471839527816986, 9928000000, 
-1.3391662518163212, -0.5324195801051171, -0.2783162287225995, 10064000000, 
-1.1588007473328574, 1.2463897865712632, -0.31222933873239345, 10166000000, 
-0.956871944879744, 1.873991700669496, -0.23492904819396668, 10268000000, 
-0.722169013892747, 2.1403516345103455, -0.19297323601516367, 10370000000, 
-0.6653310216114536, 1.5684309774947898, -0.13284774555509019, 10438000000, 
-0.4384811053850135, 1.529935807099903, -0.10347226465038879, 10540000000, 
-0.2926429145409539, 1.8269024856397047, -0.09495894282454462, 10642000000, 
-0.3982458158118698, 0.19723181163305747, -0.07679714883017293, 10744000000, 
-0.365120377670328, -0.3552816820067357, -0.07180861934557431, 10846000000, 
-0.4876572196753224, -0.43829119540908135, -0.08506959209471136, 10948000000, 
-0.46851846968867594, -0.5068533922468036, -0.08984813255833418, 11050000000, 
-0.44448561585867585, 0.21162550890513004, -0.09524496875514184, 11152000000, 
-0.4828888951069805, -0.07044326185443421, -0.09492072268449459, 11254000000, 
-0.33064821761896956, 0.5580264619593446, -0.08554554554375456, 11356000000, 
-0.17231410033518246, 1.5224254645676376, -0.06703788248815701, 11458000000, 
-0.16084592564051814, 0.8323641763649581, -0.045138960564437565, 11560000000, 
-0.012978609830103238, 0.7810563260052904, -0.02353742723479466, 11662000000, 
0.004915761233935001, 0.8564160412081974, -0.009571497206745562, 11730000000, 
0.08846106196084635, 0.541112045700827, 0.00455589875733176, 11832000000, 
0.016893108996070882, 0.05871248903007781, 0.007498355388977951, 11934000000, 
0.057365204245547474, -0.15243067507499455, 0.011064917513767598, 12036000000, 
0.018194207430614284, 0.0063779335026637185, 0.006286771405711818, 12138000000, 
0.03385456462329639, -0.11524823344240728, 0.007440150388363153, 12240000000, 
0.017547309298039604, -0.0031710692773268545, 0.004732533531932618, 12342000000, 
0.05719478814499812, 0.1144128604004987, 0.007384573020510719, 12444000000, 
0.06805679186580704, 0.24759550278317374, 0.009710324473001443, 12546000000, 
0.1050355120377886, 0.23451335241563964, 0.015659522259304375, 12648000000, 
0.12216061725690386, 0.26521483034851384, 0.020077198638913964, 12750000000, 
0.13807920907075633, 0.16197890702435158, 0.024838723008850514, 12852000000, 
0.14047246348037912, 0.08976395207585912, 0.02724843570694667, 12954000000, 
0.14061899416120105, 0.012449926913944726, 0.028503605336438878, 13056000000, 
