acc_x, acc_y, angular_z, stamp, 
-0.04041850566864014,-0.009235382080078125,-4.844762886186972e-07,1728046708674343518,
0.019088685512542725,0.005267322063446045,-4.520220553186594e-11,1728046708705764975,
0.020831584930419922,-0.03589165210723877,-4.834607951594309e-07,1728046708736589007,
-0.022520482540130615,-0.030116140842437744,-7.968372038859342e-12,1728046708763935672,
-0.013592362403869629,0.024209141731262207,-5.134265072283901e-07,1728046708792954741,
0.017108380794525146,0.0064141154289245605,9.038403302825366e-11,1728046708824036581,
0.015121757984161377,-0.006060421466827393,-4.957808601884412e-07,1728046708854085598,
0.0056067705154418945,-0.018333494663238525,2.126279121941878e-10,1728046708884314616,
-0.023346662521362305,0.00707852840423584,3.6167044037711676e-10,1728046708914208980,
-0.008966565132141113,0.02528136968612671,4.161772949783341e-10,1728046708945912606,
0.01967519521713257,0.012710213661193848,3.819711886702679e-10,1728046708977940501,
0.0016031265258789062,-0.02494269609451294,4.877324527490709e-10,1728046709004559815,
-0.032491862773895264,0.014824867248535156,4.5784942619878664e-10,1728046709034630874,
-0.010614871978759766,0.018585264682769775,4.244719964363064e-10,1728046709064540669,
0.007547855377197266,-0.006567239761352539,3.085797652644234e-10,1728046709094613513,
0.027134180068969727,-0.010202467441558838,3.063038205478965e-10,1728046709124670156,
-0.010846138000488281,-0.033324599266052246,3.930945168879227e-10,1728046709154808674,
-0.03591197729110718,0.029741346836090088,4.5035904190875023e-10,1728046709184959011,
0.039675116539001465,0.01181495189666748,-4.5808334735602055e-07,1728046709217464727,
-0.0017079710960388184,-0.02599048614501953,3.400643670010265e-10,1728046709245003384,
-0.03607523441314697,0.0010967850685119629,4.1848529274038043e-10,1728046709275118674,
-0.012730896472930908,-0.0058179497718811035,-4.969537444393633e-07,1728046709305075819,
-0.01777702569961548,0.03742021322250366,-4.949893186650987e-07,1728046709335157241,
0.0289955735206604,0.01573270559310913,2.3051554133769788e-10,1728046709365190572,
0.02171027660369873,-0.016776859760284424,4.938818452898597e-07,1728046709395374955,
-0.025054514408111572,0.0011456012725830078,2.1890498287039796e-10,1728046709426119887,
-0.03911423683166504,0.029772818088531494,1.4546878073390482e-10,1728046709457480947,
0.03677934408187866,0.011456310749053955,-4.405140997933435e-12,1728046709487532531,
0.03320032358169556,0.02363407611846924,-2.806893348848808e-11,1728046709516066342,
-0.00837397575378418,0.009082913398742676,2.0172952586438597e-12,1728046709546195549,
-0.020996570587158203,-0.005366206169128418,6.789433291684388e-12,1728046709576117751,
-0.015502512454986572,-0.005407452583312988,4.316985524529824e-12,1728046709606200268,
0.032947540283203125,-9.810924530029297e-05,8.617605290782764e-13,1728046709636133507,
0.011061668395996094,-0.014425456523895264,-4.953300669916346e-07,1728046709666216633,
-0.026839494705200195,0.014565706253051758,2.879295929444326e-11,1728046709698090053,
0.00925832986831665,0.00933009386062622,4.994732473988575e-11,1728046709728708325,
0.02370929718017578,0.025504231452941895,-5.381402562172401e-07,1728046709756396821,
0.01679074764251709,0.008587002754211426,3.8210043907349275e-05,1728046709786424896,
0.9655136466026306,-0.15082967281341553,-0.004213691710895276,1728046709816412765,
1.353931188583374,0.09304487705230713,-0.025723462985828185,1728046709846613566,
1.4909043312072754,-0.052306175231933594,-0.0115319475431003,1728046709876432017,
1.0390092134475708,0.16657882928848267,-0.0072254158811893366,1728046709906451583,
1.213215947151184,-0.03813827037811279,0.011748191751264542,1728046709937829110,
0.9140029549598694,-0.37116169929504395,-0.007072510180248378,1728046709969486094,
0.2201097011566162,0.21011567115783691,-0.05288533611132756,1728046709996639984,
1.1238054037094116,0.2906011939048767,-0.009726965938648958,1728046710026639822,
1.0917201042175293,-0.36033397912979126,0.007318171822089129,1728046710056666314,
0.9249312877655029,-0.030130982398986816,0.0009525633714171729,1728046710086816245,
0.7973316311836243,0.34552818536758423,0.013670454797461465,1728046710115821916,
0.745064377784729,-0.011790931224822998,0.007776689252817735,1728046710146944482,
1.1301507949829102,-0.203660249710083,-0.013187820637849538,1728046710177588445,
0.9963611364364624,0.09344786405563354,-0.020905654414334077,1728046710209930669,
0.9449074864387512,0.051559388637542725,-0.00035469756430817306,1728046710237161053,
0.8743225932121277,-0.14358890056610107,0.00291205897654166,1728046710267202099,
1.0410226583480835,0.4679604768753052,-0.010078740271347386,1728046710297199398,
0.03757977485656738,-0.22383499145507812,0.0005805244183448015,1728046710327335457,
-0.06078922748565674,0.03660917282104492,0.005477001608291548,1728046710357340060,
-0.13613545894622803,-0.3073895573616028,0.018355082425792518,1728046710387574163,
-0.5327022671699524,0.4441840648651123,0.037039450786318616,1728046710417539600,
-0.22559678554534912,-0.08631855249404907,0.0226111332661702,1728046710449608501,
0.05633103847503662,-0.513042688369751,0.02684213404522324,1728046710479643066,
-0.2193310260772705,-0.23401838541030884,0.017742704817096732,1728046710507670667,
0.3033851981163025,0.12859678268432617,0.010706875347282043,1728046710537718554,
0.24956172704696655,0.27479153871536255,0.018100585967464743,1728046710567883717,
0.3684489130973816,0.056151628494262695,-0.006502011114212551,1728046710598015230,
0.12277370691299438,0.20619505643844604,-0.029767315784035714,1728046710626988065,
-0.6532927751541138,-0.12726742029190063,-0.008668772270809475,1728046710658068113,
0.0472865104675293,0.09272623062133789,0.009167737263873266,1728046710689591725,
-0.059466421604156494,-0.03061652183532715,0.033405229127851904,1728046710721396699,
-0.22690623998641968,0.15828830003738403,0.03383428527666962,1728046710748255752,
0.7464541792869568,0.31267261505126953,0.011407637328506942,1728046710778297215,
-0.4560273289680481,-0.10478490591049194,-0.0048926180229965505,1728046710808387280,
0.11340785026550293,-0.09679657220840454,-0.015404287961687139,1728046710838490358,
-0.2700730562210083,-0.4030710458755493,-0.0018846867090982645,1728046710868494116,
0.30992811918258667,0.13506394624710083,-0.005635057596327738,1728046710898590880,
0.011938989162445068,0.5511958599090576,0.0017283023269234902,1728046710929566105,
-0.17307204008102417,-0.26665496826171875,0.025196157787123377,1728046710961571672,
-0.31755322217941284,-0.4767290949821472,0.039878716452102995,1728046710988758292,
-0.040448129177093506,-0.058246076107025146,0.02860075426258664,1728046711018831822,
0.3508264422416687,0.13812345266342163,0.013040610462145264,1728046711048873994,
-0.06009721755981445,0.10813665390014648,-0.0021422450661490885,1728046711077974940,
-0.4686833620071411,-0.24327105283737183,-0.03300757357138047,1728046711109098182,
-0.04160714149475098,-0.18317145109176636,-0.053252501695360936,1728046711139092642,
-0.7999573349952698,-0.03299105167388916,-0.04245668916193662,1728046711170045012,
-1.1229832172393799,0.685888409614563,-0.004969666676035409,1728046711201573113,
-0.10272634029388428,0.0938764214515686,0.03684129883115954,1728046711229325680,
0.297651469707489,0.2162487506866455,0.016318640789154112,1728046711259387647,
0.909136176109314,-0.5619096159934998,0.008619994754154313,1728046711289426512,
0.5549333691596985,-0.1627480387687683,0.0023437609439638206,1728046711319538967,
0.009756922721862793,0.08282911777496338,7.029186137435235e-05,1728046711349676755,
-2.050403118133545,-0.2588152289390564,0.02612336710006154,1728046711379836213,
-0.18514204025268555,0.6182106137275696,0.05001238866820116,1728046711409692768,
0.5002987384796143,0.06859183311462402,0.013900464590864105,1728046711441539328,
-0.7004586458206177,-0.1553027629852295,-0.0191353609829088,1728046711472352258,
0.4278661608695984,-0.35583746433258057,-0.00660875616862269,1728046711498988781,
0.28705519437789917,-0.06398636102676392,0.03693394759422618,1728046711529939922,
-0.264532208442688,0.3584757447242737,0.03219419744617107,1728046711558989187,
0.7235724329948425,-0.19688326120376587,-0.004756214361266756,1728046711590117577,
-0.14248502254486084,-0.2831851840019226,-0.029004901899208305,1728046711620177068,
-0.27123022079467773,-0.08128738403320312,-0.014092581943634212,1728046711650223946,
0.574175238609314,-0.026512086391448975,-0.010808334899952336,1728046711682125460,
-0.21373963356018066,0.20711416006088257,-0.004532916289329872,1728046711713349641,
0.24733483791351318,-0.06043863296508789,0.0016177443226953845,1728046711740458479,
0.46773016452789307,0.06132775545120239,0.010267574039838858,1728046711770655089,
-0.24096596240997314,-0.2875699996948242,0.005214515761037922,1728046711800566115,
0.3463062047958374,0.08328819274902344,-0.0021461761919321634,1728046711830664528,
0.0918918251991272,0.2509138584136963,0.007673933435715542,1728046711860668634,
-0.2675732970237732,-0.2172083854675293,-0.007411193052778331,1728046711890740755,
0.41014569997787476,-0.3706789016723633,0.0029799236662216644,1728046711921631136,
0.2548978924751282,0.055161237716674805,0.01383334588208137,1728046711954111400,
-0.011459052562713623,0.5237196683883667,0.01524795260707474,1728046711981115670,
-0.121543288230896,-0.12286627292633057,0.03451529746218847,1728046712011169776,
0.006683170795440674,-0.12412649393081665,0.026673315500425957,1728046712041208109,
-0.16584908962249756,0.28475314378738403,-0.0007026186856001406,1728046712071189365,
0.333970844745636,-0.007086336612701416,0.006595017951583539,1728046712101265817,
-0.22832590341567993,0.089560866355896,0.0064031455680013385,1728046712131387524,
0.24642342329025269,0.22876012325286865,-0.011904494947770083,1728046712161759646,
-0.10287737846374512,-0.15819275379180908,-0.011756099141977219,1728046712194196557,
-0.3597736954689026,0.028052031993865967,-0.020394893402328775,1728046712221563385,
0.004954636096954346,0.054706692695617676,0.00041088396233275793,1728046712251568534,
-0.483670175075531,-0.41394340991973877,0.025399815804554474,1728046712281644568,
0.27672845125198364,-0.1735553741455078,0.02026161423124447,1728046712311686682,
-0.34636688232421875,0.22028160095214844,0.01550375355000612,1728046712341730927,
-0.4308645725250244,-0.002337932586669922,0.0037669063425826875,1728046712371805761,
-0.027433395385742188,-0.42074471712112427,-0.02213114543470973,1728046712401902230,
-0.1791796088218689,-0.1606370210647583,-0.018349552313290902,1728046712434056809,
-0.1594274640083313,0.2905727028846741,-0.012081753776165279,1728046712464867474,
0.18395334482192993,0.2675097584724426,-0.0011250465793584915,1728046712492138972,
-0.25092601776123047,-0.15214896202087402,0.02476794541169421,1728046712522164873,
-0.10424309968948364,-0.08107829093933105,0.025955599423816755,1728046712552181681,
0.15366792678833008,0.13232767581939697,-0.004930133724460103,1728046712582306714,
-0.3510221838951111,0.14210271835327148,-0.01181969641197098,1728046712612361325,
-0.006263077259063721,-0.005608856678009033,-0.010621319130099683,1728046712642461558,
-0.2074950933456421,-0.10979455709457397,0.009933171359246974,1728046712673805494,
-0.47344446182250977,0.13863825798034668,0.012642414162831177,1728046712706462557,
0.8918745517730713,0.016186177730560303,-0.010364874276358332,1728046712732667537,
-0.4415252208709717,0.1255335807800293,-0.01893552634307374,1728046712762674346,
-0.34481483697891235,0.34548497200012207,-0.02304965865616129,1728046712792729962,
-0.13188040256500244,-0.3931293487548828,-0.0013755463421143022,1728046712822798194,
-0.2433696985244751,-0.010031700134277344,0.013182223302613767,1728046712852877553,
-0.14731329679489136,0.33081525564193726,0.0025528736585985275,1728046712881997727,
0.02300804853439331,0.041928887367248535,0.02297710007473543,1728046712913843735,
-0.15372014045715332,0.17863118648529053,0.01120829228765334,1728046712945827525,
0.43706148862838745,0.20007610321044922,-0.023319673268142774,1728046712973255746,
-0.11447906494140625,0.20190244913101196,-0.024466991454105656,1728046713003192118,
-0.244917094707489,-0.16083616018295288,-0.00436203838803106,1728046713033249178,
0.197809100151062,0.04742223024368286,0.016863606419081138,1728046713063338923,
0.067768394947052,0.1753324270248413,0.02788611898932199,1728046713093422182,
0.14231270551681519,-0.2651650309562683,0.01368550150691011,1728046713123506497,
0.005832254886627197,0.004909813404083252,-0.013074328373618311,1728046713154347653,
-0.22640961408615112,0.1751093864440918,-0.02280098299456113,1728046713186057891,
0.395066499710083,-0.20899546146392822,-0.015474727564337539,1728046713215627388,
-0.21039414405822754,0.0067972540855407715,0.002731615933776589,1728046713243740503,
0.3740459680557251,0.6253423690795898,-0.002327634120546951,1728046713273781712,
0.20248544216156006,-0.2811130881309509,-0.007396604742148386,1728046713303851280,
0.38673722743988037,-0.1296977400779724,-0.0061743510717874785,1728046713332953293,
0.08545905351638794,0.258661150932312,-0.01973726685498028,1728046713364015804,
0.1588609218597412,0.35373443365097046,-0.005294287814755023,1728046713394113386,
-0.26483428478240967,0.19358909130096436,0.019662500202619605,1728046713425891524,
-0.03252220153808594,-0.41185587644577026,0.013270233107607478,1728046713456885969,
0.5653789639472961,-0.5452826023101807,0.026137226641504044,1728046713484308784,
-0.2440624237060547,0.38915008306503296,0.000783894824309248,1728046713514342059,
0.8041709661483765,0.18100541830062866,-0.02056534654614275,1728046713544405171,
0.056134581565856934,-0.24778509140014648,-0.018317691455717888,1728046713574554006,
-0.6770830154418945,-0.17660534381866455,-0.014306055561045913,1728046713604665964,
0.7789596915245056,0.10998260974884033,0.006093090672839704,1728046713634669465,
-0.2253900170326233,0.14128577709197998,0.03871242017058949,1728046713666165007,
-0.11554580926895142,-0.13877075910568237,0.03512079319706867,1728046713698041633,
-0.15653270483016968,-0.3068411350250244,0.0024514847666686564,1728046713724876683,
-0.31166309118270874,0.5036657452583313,-0.005281471832219851,1728046713754845696,
0.7654096484184265,0.17333781719207764,-0.019858135141790228,1728046713784930926,
0.08930504322052002,-0.2348536252975464,-0.03319250698319558,1728046713815058265,
-0.7555065155029297,-0.34395772218704224,-0.02633196683048192,1728046713844098219,
0.9199669361114502,0.18377703428268433,0.014938871469876054,1728046713875336892,
-0.16963309049606323,0.8648499250411987,0.05774940303017329,1728046713905937654,
-0.23271113634109497,0.08655983209609985,0.04020854124276261,1728046713937787404,
0.5651407241821289,-0.5216387510299683,0.033719349494345484,1728046713965387470,
-0.30385273694992065,0.16793978214263916,0.018738236858533017,1728046713995395479,
0.6158632040023804,0.41406792402267456,-0.014333686729244337,1728046714025462998,
-0.07966738939285278,-0.15627384185791016,-0.05305629755253506,1728046714055577592,
-0.5403681993484497,-0.10013902187347412,-0.0524299090142593,1728046714086352925,
0.5721799731254578,0.18713915348052979,-0.03464774862629295,1728046714116336035,
-0.4283221364021301,-0.2128162384033203,0.009845576482723512,1728046714146377860,
-0.09431582689285278,-0.18415552377700806,0.01748491664772822,1728046714178221181,
0.3875749111175537,0.10195696353912354,0.026677000132676626,1728046714207873222,
-0.4371926784515381,-0.3222041130065918,0.03477482725048061,1728046714236479563,
0.4497388005256653,-0.2635658383369446,0.03242319578921414,1728046714266465300,
-0.19546282291412354,0.017672955989837646,0.028534853699002268,1728046714296447562,
-0.5209624171257019,0.10072910785675049,0.01516620101455092,1728046714326459953,
0.2523670792579651,-0.1782315969467163,-0.01024843217854123,1728046714356541347,
-0.15313100814819336,-0.22020882368087769,-0.015931381344031093,1728046714386516075,
0.006538808345794678,-0.023617982864379883,-0.02584482277574492,1728046714418019196,
-0.054709792137145996,0.2772133946418762,-0.021637350019007042,1728046714449708745,
-0.02883857488632202,0.12889546155929565,0.014280640574177182,1728046714476746187,
0.5721179246902466,0.12719357013702393,0.018089553731612484,1728046714506909269,
0.1435258388519287,-0.02970874309539795,0.0029339248105110507,1728046714536733452,
-0.4146135449409485,0.17686378955841064,-0.00970856836172946,1728046714566743836,
0.1779608130455017,0.10466420650482178,-0.03197270004708501,1728046714596698446,
-0.29854822158813477,-0.1176568865776062,-0.019783331308453535,1728046714626770448,
-0.6024268269538879,0.06736534833908081,-0.02503872014508401,1728046714657773749,
-0.012445151805877686,0.24506217241287231,-0.020898373783437764,1728046714690156756,
-0.1786746382713318,0.08033919334411621,0.011144353407651407,1728046714717056505,
0.07377421855926514,0.048496127128601074,0.020586477509603348,1728046714747095474,
0.3823670744895935,-0.37104982137680054,0.03164284074278477,1728046714777118332,
0.045760154724121094,-0.08073508739471436,0.0191999860935372,1728046714807231399,
-0.009110987186431885,0.35794979333877563,-0.002984054965133411,1728046714837221627,
0.19188207387924194,-0.2717670798301697,0.001804156035735811,1728046714867381791,
-0.15791386365890503,-0.33520400524139404,-0.011839971350076044,1728046714897817333,
0.08888506889343262,-0.06634515523910522,0.006105557769122733,1728046714929742746,
0.30384063720703125,0.1860901117324829,0.04734356941169044,1728046714957607468,
-0.18104296922683716,0.25043487548828125,0.025143181586634776,1728046714987608109,
0.3505696654319763,-0.25237417221069336,0.014997525010204427,1728046715017639422,
-0.28456997871398926,-0.1988871693611145,0.0034609790815232906,1728046715047714475,
0.21832305192947388,0.1294507384300232,-0.0031363138133282493,1728046715077747966,
0.2884838581085205,0.04369717836380005,0.00379271814325146,1728046715107919198,
-0.1333397626876831,0.12445610761642456,-0.0013267062774076498,1728046715138248130,
0.07498455047607422,-0.2255260944366455,-0.009024380299822665,1728046715169907261,
-0.2172328233718872,-0.19891977310180664,0.0209301598954383,1728046715200606164,
-0.0929071307182312,0.2129313349723816,0.02674755908818345,1728046715228166627,
0.2507666349411011,0.10744237899780273,0.00022539665129122825,1728046715258286773,
0.11972784996032715,-0.2382298707962036,0.009270092787616101,1728046715288412873,
0.03358489274978638,0.18128859996795654,0.005379284450648206,1728046715318336540,
-0.16722285747528076,0.023829758167266846,-0.0031502335231542037,1728046715348409419,
