x, y, theta, stamp, 
-1.9999623200257894, -0.5000010878354184, 2.735594487934071e-07, 2516000000, 
-1.9999613719129479, -0.5000010876929293, 2.7843470430205587e-07, 2550000000, 
-1.999959926458486, -0.5000010871434377, 2.8679581158427364e-07, 2584000000, 
-1.9999579869033983, -0.5000010862130875, 2.989477820512982e-07, 2618000000, 
-1.9912770877046415, -0.5000166791262272, -0.005985133235569846, 2652000000, 
-1.9686816497508244, -0.500676787381558, -0.04701679078212606, 2754000000, 
-1.9462244256063659, -0.5021764891656815, -0.08625730696943827, 2856000000, 
-1.9238392313465116, -0.5045262600378851, -0.1240633246976364, 2958000000, 
-1.9044517820677975, -0.5072777921716479, -0.1601411837357724, 3060000000, 
-1.8907647029397538, -0.5097069078422974, -0.1932533633262702, 3162000000, 
-1.8794832846261458, -0.5120070100437317, -0.20851447316824923, 3264000000, 
-1.86850860475812, -0.5143959963602884, -0.22088606162758084, 3366000000, 
-1.8576288503383616, -0.5168975629194896, -0.2313227400681504, 3468000000, 
-1.8497826886238617, -0.5187729120385717, -0.23990762720203754, 3536000000, 
-1.832106367000383, -0.523242056002385, -0.2555328522510892, 3672000000, 
-1.8178599873748742, -0.5270652029883716, -0.27036316858637355, 3774000000, 
-1.8083608162627536, -0.5297626234216527, -0.2823427517503597, 3842000000, 
-1.7943619804989839, -0.5339589878911573, -0.3005625284024886, 3944000000, 
-1.7809418757085216, -0.538238794982252, -0.3168132999137275, 4046000000, 
-1.7684997703800178, -0.542411087560417, -0.3316345828270862, 4148000000, 
-1.7570620713841973, -0.5464191190163796, -0.3440783812233634, 4250000000, 
-1.746000559592634, -0.5504488070282912, -0.35457391795475235, 4352000000, 
-1.735142120898596, -0.5545289520821602, -0.3643145370276982, 4454000000, 
-1.7243111987157882, -0.5587164387350474, -0.37375787457767495, 4556000000, 
-1.713365881782493, -0.5630669723928745, -0.3832328963371803, 4658000000, 
-1.7060264019263098, -0.5660521727974313, -0.3896415244373361, 4726000000, 
-1.6950598065119324, -0.5706195192586319, -0.39975414965774825, 4828000000, 
-1.6842758997219651, -0.5752398767596837, -0.40991174145208825, 4930000000, 
-1.6737457056281666, -0.5798759202180518, -0.41963512741242176, 5032000000, 
-1.663501926691663, -0.5845018695903129, -0.4287972749918242, 5134000000, 
-1.6536010336765765, -0.5890785719426912, -0.4369943908158429, 5236000000, 
-1.6471352622910715, -0.5921195377930908, -0.4422025560876672, 5304000000, 
-1.637598736292804, -0.5966746223975589, -0.4491084217289588, 5406000000, 
-1.6282109059712613, -0.6012356019667497, -0.4554903914321833, 5508000000, 
-1.6189419439591812, -0.6058105080318349, -0.46157988447099185, 5610000000, 
-1.6097618229308066, -0.6104109361783621, -0.46759759545892704, 5712000000, 
-1.6006702338610486, -0.6150359646950785, -0.47363308485988004, 5814000000, 
-1.591731645051499, -0.619650806558037, -0.4795949294915361, 5916000000, 
-1.5829940013420993, -0.6242279793448434, -0.485432111422641, 6018000000, 
-1.5744238832151396, -0.6287802789064331, -0.49102719261506694, 6120000000, 
-1.5660276199431646, -0.6332987699945754, -0.4962657180635523, 6222000000, 
-1.557792668212436, -0.637783990090609, -0.501109542018446, 6324000000, 
-1.5496926679782397, -0.6422445667506126, -0.5055771700647603, 6426000000, 
-1.5417183016036355, -0.6466807000745622, -0.5097317943124111, 6528000000, 
-1.5338676233087938, -0.6510895851511913, -0.5136626138947279, 6630000000, 
-1.528698119555217, -0.6540147187594745, -0.516207225910283, 6698000000, 
-1.5210367783646623, -0.6583816124141493, -0.5199146142903692, 6800000000, 
