error, error_dot, error_int, stamp, 
-2.3561937962669566, 1.0837759804415363e-07, -0.23636252389039702, 1729862173775501999, 
-2.3521827508236983, 0.042487115165017575, -0.23143207510868863, 1729862173822705200, 
-2.338261982586388, 0.20226228238586993, -0.21320024851194264, 1729862173866268787, 
-2.3159374967179356, 0.3845506251350089, -0.21771897917332414, 1729862173915928338, 
-2.277154115756151, 0.5086079333757593, -0.2725880166339554, 1729862173984249213, 
-2.255318889282716, 0.65311013448291, -0.22345373871914945, 1729862174013814003, 
-2.1976052164214885, 0.8038748357170157, -0.2152813293699429, 1729862174080213029, 
-2.1434365389935253, 0.9745291189059051, -0.2562939872459069, 1729862174130375544, 
-2.096628846935791, 1.1282351051376747, -0.19301092674521184, 1729862174170157485, 
-2.0337596906340116, 1.2279040832279287, -0.1859752560626699, 1729862174219304668, 
-1.964965091262787, 1.3272349773012904, -0.20149178257858635, 1729862174269327342, 
-1.8048530570853554, 1.4095826898164994, -0.31128745246719947, 1729862174380216158, 
-1.6591028878732326, 1.4572870328950556, -0.3800117109517805, 1729862174479320290, 
-1.5312432727723295, 1.4453924747176106, -0.31492944618046537, 1729862174569355429, 
-1.463190987637323, 1.379643702832385, -0.21848596258115469, 1729862174620171833, 
-1.2460728110086094, 1.3505111915668695, -0.297183332486328, 1729862174779601511, 
-1.114104046245546, 1.3370993833385703, -0.3313437016943757, 1729862174880160185, 
-0.9922200380989294, 1.3325491567975773, -0.213056095692982, 1729862174970261599, 
-0.8601401260263255, 1.3366548694286238, -0.18799370673918667, 1729862175070279155, 
-0.7397634016129879, 1.211297755676668, -0.18080021693108972, 1729862175179511134, 
-0.6328473883933148, 1.0821674873169163, -0.15620111138901357, 1729862175280156276, 
-0.5425728430223251, 1.027135484498518, -0.12234894643391109, 1729862175371162124, 
-0.45805698448371945, 0.9259692619035416, -0.10306317718756328, 1729862175469439315, 
-0.38078774273015226, 0.7810191180471323, -0.09593360777752682, 1729862175579499436, 
-0.3177288876542632, 0.6668955749311805, -0.08091384190560744, 1729862175679319190, 
-0.2662645226084237, 0.6004544547456427, -0.06117931993351984, 1729862175769737356, 
-0.20354201480225198, 0.5995602182332973, -0.049873931738471926, 1729862175869306574, 
-0.13700572702743852, 0.6450266623536651, -0.0405278333440211, 1729862175970101632, 
-0.09221705295641236, 0.5439351183923661, -0.029644571646611172, 1729862176074807844, 
-0.06333494975150744, 0.3577154615987036, -0.020001635138572383, 1729862176175206127, 
-0.03908695599724066, 0.2781889233173435, -0.0123686116134269, 1729862176265447144, 
-0.013664041017791728, 0.240737106548572, -0.008115395492997486, 1729862176384931655, 
0.0023933720271491765, 0.19540777794667086, -0.003519535435081648, 1729862176475119588, 
0.01754765267361691, 0.16514397468375813, 0.0003969718078903706, 1729862176574658996, 
0.028282323099022566, 0.13588868305929297, 0.0030436042833555227, 1729862176664463822, 
0.03845858301680227, 0.10206478284212084, 0.005902922956230575, 1729862176784755943, 
0.044032025367159555, 0.07322511820065253, 0.0077688206123459015, 1729862176874862351, 
0.04874931875619559, 0.05454785816785344, 0.00831014827749473, 1729862176974716768, 
0.0512815678802947, 0.03697470869159459, 0.009348138538578254, 1729862177069530189, 
0.0529926846367923, 0.021103600826688267, 0.01046740672065907, 1729862177179928422, 
