x, y, theta, stamp, 
-1.9999353824556445, -0.5000010052626813, 3.347967125978356e-06, 120258000000, 
-1.9999353724084072, -0.5000010053334307, 3.348921545755381e-06, 120292000000, 
-1.9999353538027176, -0.5000010053758713, 3.3498361790195683e-06, 120326000000, 
-1.9999353421815251, -0.5000010053855394, 3.350771200887136e-06, 120360000000, 
-1.9913771540022773, -0.49997827789370713, 0.00916675445332448, 120428000000, 
-1.9670013983403063, -0.49948546513109654, 0.002320913075077332, 120530000000, 
-1.944510891189024, -0.499806809053622, -0.03211969544202836, 120632000000, 
-1.9220392124977974, -0.5009753472825282, -0.06992625837864705, 120734000000, 
-1.8996220996932789, -0.5029917382428947, -0.10902564569880197, 120836000000, 
-1.8774466150112912, -0.5058571224042224, -0.14825850802370535, 120938000000, 
-1.8557417859377563, -0.5095217362934273, -0.18602165700620887, 121040000000, 
-1.8345911624277216, -0.5138956683923935, -0.22163471897667414, 121142000000, 
-1.8140113386273815, -0.51889322389876, -0.25480794912105775, 121244000000, 
-1.7940096260752414, -0.5244302809892579, -0.28544206683654844, 121346000000, 
-1.7809948571169103, -0.5283807486258799, -0.3048083760953301, 121414000000, 
-1.7619498201934265, -0.5346410547912774, -0.33131035483389565, 121516000000, 
-1.7434744706449323, -0.541237468665541, -0.3555331585399094, 121618000000, 
-1.7255553072753242, -0.5481081581813272, -0.3776161581031038, 121720000000, 
-1.708132832704742, -0.5552157398130255, -0.3978641129077611, 121822000000, 
-1.6968319910276681, -0.5600458875783568, -0.4101809421089652, 121890000000, 
-1.6802895815713645, -0.5674067707518914, -0.4275112144675693, 121992000000, 
-1.6642224396573484, -0.5748750780781277, -0.44312919399878103, 122094000000, 
-1.6486112852638688, -0.5824174564797101, -0.4572961230453665, 122196000000, 
-1.638411411927758, -0.5874902178691833, -0.4658289883971302, 122264000000, 
-1.6234117112087825, -0.5951509059247653, -0.47836750781194226, 122366000000, 
-1.6089311515874216, -0.6027648620172912, -0.48952049199526176, 122468000000, 
-1.594844933576079, -0.6103602956454061, -0.499592441784085, 122570000000, 
-1.5857044134089098, -0.6153836946686355, -0.5055105943802141, 122638000000, 
-1.5722579627317879, -0.6229026765553818, -0.5141469593520033, 122740000000, 
-1.5591759730840307, -0.6303582076218953, -0.5219109536932475, 122842000000, 
-1.5464353757534275, -0.6377451474617921, -0.5288925682708724, 122944000000, 
-1.534049359973092, -0.6450367743643647, -0.5350766735775644, 123046000000, 
-1.521944152834026, -0.6522623628878481, -0.5408495936145634, 123148000000, 
-1.5101396770901403, -0.6593968017667167, -0.546123165506277, 123250000000, 
-1.498626644513634, -0.6664339436884321, -0.5508998649979256, 123352000000, 
-1.4874021891471028, -0.6733650254287561, -0.5552428046719715, 123454000000, 
-1.4764604970932746, -0.6801844888941816, -0.5591982651336173, 123556000000, 
-1.4693157505830319, -0.6846690382677246, -0.5616812270668525, 123624000000, 
-1.4588129790711564, -0.6913044247266587, -0.5650468965585919, 123726000000, 
-1.4485579384552751, -0.697829429810653, -0.5681069159248322, 123828000000, 
-1.4385431157714172, -0.7042426752625383, -0.5708873398206983, 123930000000, 
-1.4287894275636406, -0.7105249137729642, -0.5733438755347473, 124032000000, 
-1.4192454635568208, -0.7167044615406063, -0.5756349647908384, 124134000000, 
-1.409928505798413, -0.7227659834008013, -0.5777312971468198, 124236000000, 
-1.4008274721129232, -0.7287128052868643, -0.579631541574774, 124338000000, 
-1.391933051192827, -0.7345474573032342, -0.58135679956455, 124440000000, 
-1.386115990627367, -0.7383748724220714, -0.582438110148624, 124508000000, 
-1.3775585213712942, -0.7440209505982645, -0.5839102892266311, 124610000000, 
-1.3691995529364922, -0.7495528509829228, -0.5852478727314055, 124712000000, 
-1.363714482923221, -0.7531913128237251, -0.5860535739431698, 124780000000, 
-1.3556727799332902, -0.7585370629545676, -0.5871958274209496, 124882000000, 
-1.3478112095142634, -0.7637754847477572, -0.5882496384881176, 124984000000, 
-1.340125771713623, -0.7689073794030813, -0.589198605333282, 125086000000, 
-1.3326331138795213, -0.7739201571200227, -0.5900314144214145, 125188000000, 
-1.3252927070136709, -0.7788397116295442, -0.5908069538287832, 125290000000, 
-1.318118276980117, -0.7836556880126812, -0.5915158413201953, 125392000000, 
-1.3111041773923768, -0.7883708268699677, -0.5921583193004352, 125494000000, 
-1.3042455624108302, -0.7929875287156597, -0.5927416964581137, 125596000000, 
-1.2997578877312477, -0.7960113107973499, -0.5931071630968158, 125664000000, 
-1.2931521368772791, -0.8004663941436171, -0.5936045823388468, 125766000000, 
-1.2866946214988828, -0.8048259366009072, -0.5940564344869392, 125868000000, 
-1.2803816072903647, -0.8090918944768645, -0.5944670155142772, 125970000000, 
-1.2741935321173832, -0.8132769431194314, -0.5948420219098779, 126072000000, 
-1.2681568542399795, -0.8173627611111901, -0.5951763747789888, 126174000000, 
-1.2622537522282038, -0.8213609507405041, -0.5954848837511061, 126276000000, 
-1.256481953393301, -0.8252726763138829, -0.595765738921933, 126378000000, 
-1.2508388203950624, -0.8290994046064115, -0.5960202879441197, 126480000000, 
-1.245320917267936, -0.8328431634244494, -0.5962514974694543, 126582000000, 
-1.2399246973147808, -0.836506112326991, -0.5964616289183514, 126684000000, 
-1.2346473121365944, -0.8400899389212827, -0.5966525865414267, 126786000000, 
-1.2294865707540987, -0.8435959437338704, -0.5968261304931929, 126888000000, 
-1.2244400726717244, -0.8470255474155547, -0.5969838492745579, 126990000000, 
-1.2195052542729425, -0.8503803564276647, -0.5971271716470048, 127092000000, 
-1.2162760008458133, -0.8525762264909192, -0.5972170229456267, 127160000000, 
-1.21152117232785, -0.85581021361108, -0.5973390732330748, 127262000000, 
-1.2068709537891185, -0.8589738520863587, -0.5974499654586117, 127364000000, 
-1.202323094851347, -0.8620685674881843, -0.5975507293528649, 127466000000, 
-1.1978867989141266, -0.8650879961248868, -0.5976397818674625, 127568000000, 
