x, y, quat_z, quat_w, th, stamp, 
-0.9864870853189657,-0.6481008682216927,-0.28517042785661273,0.9583718541350791,-0.5784283453153763,104977000000,
-0.9587244251400164,-0.6670537815388677,-0.30409289414143886,0.952534013975346,-0.6180380851131269,105011000000,
-0.9317243048419372,-0.6870950705908611,-0.3228432142948782,0.9463407192854772,-0.6575362157617172,105045000000,
-0.9055320120174809,-0.7082013303466739,-0.34143315467325114,0.9397909739737281,-0.6969611187572045,105079000000,
-0.8802348455187444,-0.7302643376101222,-0.3601039750580872,0.9327942697816396,-0.7368436123169079,105113000000,
-0.8558794683844035,-0.7533165498724368,-0.3789954229853422,0.9252787732980766,-0.7775117835651847,105147000000,
-0.8325201982491923,-0.7773183459636884,-0.3979918078663056,0.9172683984197867,-0.8187495304634339,105181000000,
-0.8101925338929233,-0.8022495797077234,-0.4169627441070031,0.9088033356368442,-0.8603025880837603,105215000000,
-0.7889275348815479,-0.8280868767812967,-0.4358207249088636,0.8999148459329849,-0.9020033488169297,105249000000,
-0.768758764558604,-0.8547912454800535,-0.4544978581570258,0.8906320646299715,-0.9437220459441424,105283000000,
-0.7497117651483992,-0.8823241455159815,-0.47291130983285173,0.8809984266499109,-0.9852895680375278,105317000000,
-0.7317830834773371,-0.9106726540795725,-0.49084237117635937,0.8711419739685331,-1.0262171725931042,105351000000,
-0.7149490121182563,-0.9398113805614455,-0.5079788192468623,0.8612687813366382,-1.065775773829099,105385000000,
-0.6991920283039609,-0.969691974071613,-0.5242014072632116,0.8514994651258158,-1.1036536138112467,105419000000,
-0.6845158042997017,-1.0002192996048525,-0.5395889986957538,0.8418398874382171,-1.1399934415593966,105453000000,
-0.6709335162929697,-1.0312719959097496,-0.5546154568579554,0.8320243949144973,-1.175892917396742,105487000000,
-0.6584858716577544,-1.0627831508636412,-0.569725490554293,0.8217589600201397,-1.2124303101310805,105521000000,
-0.6472037215706012,-1.094726814775728,-0.5847019070141968,0.8111783430999471,-1.249106841491162,105555000000,
-0.6370834923653755,-1.1270695481576156,-0.5993264347530002,0.8004409523343103,-1.2853952881763029,105589000000,
-0.6281354040406557,-1.159777598196581,-0.6137041302199561,0.7894782331638329,-1.3215582439250921,105623000000,
-0.6203286410662205,-1.1928120553564463,-0.6277872985587767,0.7783326980674089,-1.357480108128614,105657000000,
-0.6136956003349266,-1.226134726447938,-0.6414967442546529,0.7670787076383064,-1.3929559352955758,105691000000,
-0.608292812330121,-1.2597013355631448,-0.6548535404694316,0.7557134202155762,-1.4280331408101958,105725000000,
-0.6040582678771561,-1.2934605326094066,-0.6679009802236403,0.7442117258097484,-1.4628211052179805,105759000000,
-0.6009848581502529,-1.3273691178064044,-0.6806356201515206,0.7325867947726877,-1.4973078347899982,105793000000,
-0.5990673263152181,-1.361377544744172,-0.6930768411035233,0.7208305471070515,-1.531543200954686,105827000000,
-0.5983099595504913,-1.3954422898427494,-0.7052691526704943,0.7089074668099344,-1.5656508505340008,105861000000,
-0.598711393536405,-1.4294970046282673,-0.7172826329527995,0.6967499511801175,-1.5998355994169007,105895000000,
-0.6002862048838545,-1.4634712264413634,-0.7293562748116841,0.6841009847508822,-1.634809349153247,105929000000,
-0.6030567522038881,-1.4973184903116084,-0.7414182788748208,0.6710091297517512,-1.670413359594056,105963000000,
-0.6070339383913715,-1.5310133002520148,-0.7533792039314824,0.6575509530379201,-1.706425021808947,105997000000,
-0.6122241990936937,-1.5645208553388803,-0.7651871274750524,0.6437707835771004,-1.7427207353227503,106031000000,
-0.6186267111383384,-1.5978039196899043,-0.7767869528777642,0.6297242564269995,-1.7791562227874207,106065000000,
-0.6262434662010896,-1.6308645311110803,-0.7880550264289288,0.6155632470359623,-1.815351751468892,106099000000,
-0.6350478329039816,-1.6636580714053903,-0.7988838388659203,0.6014407815450747,-1.8509456924755494,106133000000,
-0.645014836505036,-1.6961521216654525,-0.8093426534380644,0.5872885761018269,-1.886142099947777,106167000000,
-0.6561204877936901,-1.7282998334915611,-0.8194503656327405,0.5730977268696184,-1.9209887029895345,106201000000,
-0.6683420197728098,-1.7600694284676837,-0.8292180927013384,0.5588678194490677,-1.9555096909092469,106235000000,
-0.6816548019448861,-1.7914212491415802,-0.8386501861011029,0.5446075071938316,-1.9897060297402365,106269000000,
-0.6960352620353446,-1.8223217316005658,-0.8477666639650765,0.530300418170186,-2.023637151301566,106303000000,
-0.711455513939219,-1.8527265410208258,-0.856595655793899,0.5159127963289837,-2.0574000326768336,106337000000,
-0.7278933904191691,-1.8825991224705645,-0.8651658531695808,0.5014037187954389,-2.0911041024983,106371000000,
-0.7453226531097469,-1.9118909017811387,-0.8735026291358677,0.4867308337393421,-2.1248576894289677,106405000000,
-0.7637321021462766,-1.9405795010345168,-0.8816145384370647,0.47187536013275627,-2.158711503256687,106439000000,
-0.7830890994590815,-1.9686068780995953,-0.8894962785254145,0.45684197835214785,-2.1926619037318584,106473000000,
-0.8033943887972078,-1.9959681707546393,-0.8971590039258907,0.44160251979772436,-2.2267789017257904,106507000000,
-0.8246097862283065,-2.022601496162313,-0.9045802220722073,0.4261943411258054,-2.260985379160317,106541000000,
-0.8467213840024322,-2.0484916479871123,-0.9117355085313713,0.4106657865111674,-2.2951829402491852,106575000000,
-0.8697086599625685,-2.073614254420061,-0.9186274033690282,0.39501124397125653,-2.3293938533598775,106609000000,
-0.8935383929776318,-2.097930432399329,-0.9252449819792765,0.379255909788055,-2.363573132411408,106643000000,
-0.9181938426570201,-2.1214292012026648,-0.931570757460227,0.3634462504670655,-2.39763145490127,106677000000,
-0.943640757097651,-2.1440822495717367,-0.9375985482204621,0.3476072223936083,-2.431527711560862,106711000000,
-0.9698468840961705,-2.1658682565504783,-0.9433334497086513,0.331736144335214,-2.4652802530567404,106745000000,
-0.9967789832169256,-2.1867637401769393,-0.948780641820897,0.3158283403928058,-2.49891099502281,106779000000,
-1.0244022568523838,-2.206744483624877,-0.9539464892710848,0.29987312331195176,-2.5324537912303158,106813000000,
-1.0526834836644425,-2.22579067069705,-0.9588340923495177,0.2838671666205027,-2.565926316338895,106847000000,
-1.0815882602678584,-2.2438804085567914,-0.9634473692849532,0.26780222265696757,-2.5993560215456233,106881000000,
-1.1110834922143127,-2.260994070433746,-0.9677857431927693,0.25168367902138383,-2.632741584023869,106915000000,
-1.1411367294298926,-2.2771151990419805,-0.9718472850948197,0.23552329781280898,-2.6660686085457646,106949000000,
-1.1717116777420105,-2.2922249182319465,-0.9756357578847074,0.21930999566765763,-2.699369727548335,106983000000,
-1.2027711423925915,-2.3062998294246015,-0.9791509719507421,0.20304617041803055,-2.7326494703958906,107017000000,
-1.2342697206240507,-2.3193274805639237,-0.982407627074071,0.18665661776621964,-2.7660703941227003,107051000000,
-1.2661836576732675,-2.33129085023178,-0.9854114466128894,0.17008792054523797,-2.799748941256348,107085000000,
-1.2984841079516178,-2.3421747815859053,-0.9881272253787933,0.15352268045441236,-2.8333226856879308,107119000000,
-1.3311433510947672,-2.3519566500147335,-0.990553113984863,0.13699307167008304,-2.8667370271476242,107153000000,
-1.3641110938720877,-2.3606418171500128,-0.9927032817888044,0.12041541621683431,-2.9001710966816607,107187000000,
-1.3973464122854646,-2.36822048568297,-0.9945793401876191,0.10376858866729721,-2.933676610119639,107221000000,
-1.4308148628586785,-2.374682493805168,-0.9961778397446447,0.08707094052726694,-2.9672257528464674,107255000000,
-1.4644686892249583,-2.380024750159809,-0.9975016778829007,0.07026483591086334,-3.000943336747489,107289000000,
-1.498263309607001,-2.384250448298552,-0.9985471485768905,0.053338598673433,-3.0348616790091443,107323000000,
-1.5321729498297298,-2.387299121011483,-0.9993074316731413,0.03633829288456165,-3.0688977297042497,107357000000,
-1.5661559788460035,-2.389184620933204,-0.999779656730778,0.01925446927527278,-3.103079988936598,107391000000,
-1.6001706427991773,-2.389901961386227,-0.9999600388806184,0.002078429648987225,-3.137435634158829,107425000000,
-1.6341743969916802,-2.3894436661914966,-0.9998438812244799,-0.015200366350054005,-3.171995791009366,107459000000,
-1.6681266637588728,-2.3878119972580563,-0.9994260177669931,-0.032574650391721756,-3.2067563018891434,107493000000,
-1.7019873740287639,-2.3849969543276996,-0.9987016391839298,-0.05003457378226015,-3.2417081895164257,107527000000,
-1.735713255756911,-2.380996320579363,-0.997665240401615,-0.06758562970172217,-3.276873551913735,107561000000,
-1.7692644524619625,-2.37581040597811,-0.9963133237785077,-0.08520086931572016,-3.312209832457718,107595000000,
-1.8026017423324727,-2.3694411067833765,-0.9946438149793863,-0.10285540278163806,-3.3476787084129564,107629000000,
-1.8356808384242087,-2.3618928289902392,-0.9926523392777923,-0.1205549033187912,-3.3833034390617582,107663000000,
-1.868462121665635,-2.3531708578177133,-0.9903386877839571,-0.13826937287505667,-3.419035710675113,107697000000,
-1.9009072871380348,-2.343283002262261,-0.9877045221009133,-0.15596905396475705,-3.454827441606009,107731000000,
-1.932972882636964,-2.3322405796692207,-0.9847473660744361,-0.17365792707686484,-3.490698681062326,107765000000,
-1.9646203158503865,-2.3200552692845773,-0.9814707499089208,-0.19130558397609648,-3.526599777371323,107799000000,
-1.9958130202739497,-2.3067410443064524,-0.9778802087359844,-0.20888158597991888,-3.5624803828036917,107833000000,
-2.0265104107331293,-2.2923158060616298,-0.9739763754131253,-0.22638491993693063,-3.5983497914329416,107867000000,
-2.0566728691517957,-2.2767983947546333,-0.9697654653488073,-0.24379122938382694,-3.634169257795293,107901000000,
-2.0862431955568352,-2.2602168287940154,-0.9652122117935533,-0.26123625463941086,-3.670230823709618,107935000000,
-2.1151620033361658,-2.242592678842213,-0.9602760649663875,-0.2788365962859731,-3.706792396576038,107969000000,
-2.143383017920003,-2.223933957083451,-0.954956119619953,-0.29654886097453076,-3.743783018555893,108003000000,
-2.1708826364475287,-2.2042445978624134,-0.9492701526577633,-0.3142810133462375,-3.781028665704713,108037000000,
-2.1976342969391944,-2.1835449306649815,-0.9432681558925784,-0.33186854687441153,-3.818198200865431,108071000000,
-2.223627389344698,-2.161847143300837,-0.9370135103301007,-0.3491464218006214,-3.854950923609747,108105000000,
-2.248849782648474,-2.1391835970229387,-0.9305495852877904,-0.36603459808658506,-3.891119097540124,108139000000,
-2.273276862515818,-2.1156037294607195,-0.9238950603706926,-0.38252839311514125,-3.9266924438785207,108173000000,
-2.296881466751884,-2.091147207659697,-0.9170372400724411,-0.39869637346594083,-3.9618189592544653,108207000000,
-2.3196388352827038,-2.0658611194413896,-0.9099714818805562,-0.41457663067822415,-3.9965832848096703,108241000000,
-2.341526979366703,-2.0397844220030996,-0.9027024343621525,-0.43018083364387016,-4.031013496625941,108275000000,
-2.362525193556599,-2.01295468119625,-0.8952296921959106,-0.4455288706328113,-4.065156236526082,108309000000,
-2.3826076454378096,-1.9854148743501807,-0.8875478127909696,-0.46064673748444596,-4.099073013168318,108343000000,
-2.401750716089298,-1.9572116589328907,-0.8796492130743532,-0.47556004769918025,-4.132826177409597,108377000000,
-2.4199274737218825,-1.9283779456774668,-0.8714487280896215,-0.49042878682478575,-4.166787985201166,108411000000,
-2.4370831756724454,-1.8989833862436154,-0.8628685163462205,-0.5053754819335163,-4.201258114607679,108445000000,
-2.4531928685378936,-1.8690378522124687,-0.8538982281193512,-0.5203917256249752,-4.2362425297929045,108479000000,
-2.468225803304152,-1.838569935124679,-0.8445615980156937,-0.5354147715567862,-4.271619804987895,108513000000,
-2.4821614741643376,-1.807602551968916,-0.8349089650096326,-0.5503489081452567,-4.3071851978322755,108547000000,
-2.494988866463722,-1.776157977182002,-0.8250103722075901,-0.5650824201618532,-4.3426861745331955,108581000000,
-2.506705792543811,-1.7442525350142015,-0.81491460830898,-0.579549144068892,-4.377969629978439,108615000000,
-2.517303047182719,-1.7119362450914188,-0.8046715211392134,-0.5936906461360378,-4.412893642318761,108649000000,
-2.526785327962963,-1.679231285479169,-0.7943130799066432,-0.6074801263626768,-4.447387979398464,108683000000,
-2.535154032224297,-1.6461980378402632,-0.7838978976486966,-0.6208611946699835,-4.481302340800527,108717000000,
-2.5424114624253447,-1.6128674125344484,-0.7733426420949199,-0.6339587549633217,-4.514946151176345,108751000000,
-2.548544687380042,-1.5793135705750463,-0.7625961604942157,-0.64684372006824,-4.548503668350417,108785000000,
-2.5535519332854557,-1.545572938989794,-0.751628785740158,-0.6595531711638729,-4.582079369098519,108819000000,
-2.557425476031285,-1.511684042607499,-0.7404530500014884,-0.6720725928765069,-4.615644379479028,108853000000,
-2.560160746841296,-1.4776856112110406,-0.7290682560813673,-0.6844031742918743,-4.649210874030621,108887000000,
-2.5617540050190333,-1.4436176782426238,-0.7174702775186409,-0.6965490179985422,-4.6827999455465195,108921000000,
-2.562202977813126,-1.4095236927321306,-0.7056548940581809,-0.7085134892702983,-4.716431768149397,108955000000,
-2.5615014188771856,-1.3754578754768239,-0.6935318003334069,-0.7203823383288069,-4.750364852144887,108989000000,
-2.559639033993425,-1.3414606842750256,-0.6810761327104624,-0.7321682361251426,-4.784662202177434,109023000000,
-2.556608583824727,-1.307572876306804,-0.6683232183894169,-0.7438267839245799,-4.819221456319551,109057000000,
-2.5524054311704396,-1.273824833131077,-0.6552951947730535,-0.7553297425006765,-4.853982057092809,109091000000,
-2.5470311919743347,-1.2402568978812172,-0.642052476587137,-0.7666193501594116,-4.888787340475929,109125000000,
-2.540489730869463,-1.206874415394464,-0.6286726010662538,-0.777631059164772,-4.923445958385946,109159000000,
-2.5327954146512734,-1.1737282122337214,-0.6151941249620152,-0.7883393055442426,-4.957876216201557,109193000000,
-2.523960873229104,-1.1408406570377378,-0.6016418940776872,-0.7987323727988984,-4.992034792219284,109227000000,
-2.5140064690493977,-1.108251648538071,-0.5880407692553434,-0.8088004340034459,-5.02588021194388,109261000000,
-2.5029544008424427,-1.07600220755053,-0.5743730078420023,-0.818565487858948,-5.0594768885558805,109295000000,
-2.490822122550657,-1.0441242956094587,-0.5606469469081454,-0.8280292390786571,-5.09282271950508,109329000000,
-2.477630358376432,-1.0126521261404637,-0.5468628713438566,-0.837198776418007,-5.125934567594263,109363000000,
-2.4634001334685336,-0.981620251812379,-0.5330090053287807,-0.8460881338146194,-5.158856695152027,109397000000,
-2.44816030924843,-0.9510796649675068,-0.5190356289600129,-0.8547326992355395,-5.191720007353774,109431000000,
-2.431926739434609,-0.9210716688351442,-0.5047828239893631,-0.8632274463361863,-5.224905466603541,109465000000,
-2.4147086471824317,-0.8916323528096646,-0.4902895211380382,-0.871541149938843,-5.2583233688758595,109499000000,
-2.3965181942400973,-0.8627918202058641,-0.4756405985616665,-0.8796212451853225,-5.2917834617571575,109533000000,
-2.3773718331628775,-0.8345761588935117,-0.4608615241948211,-0.8874532837494674,-5.325236568990877,109567000000,
-2.35729113844547,-0.8070165468370173,-0.4459610806100222,-0.8950329418945782,-5.358672505237468,109601000000,
-2.3362982509355614,-0.7801410993267504,-0.4309515346946307,-0.9023547515868496,-5.392073811065642,109635000000,
-2.314417984512139,-0.7539803508902782,-0.41582732074703865,-0.9094221793711258,-5.425462874661828,109669000000,
-2.2916758512154565,-0.7285657641538646,-0.4005876066547076,-0.9162357788245197,-5.458850998998367,109703000000,
-2.26809670726537,-0.7039233472103299,-0.38524240092622725,-0.9227913021066867,-5.492225760009617,109737000000,
-2.243707837742876,-0.6800817009457639,-0.3697860634013451,-0.9290913104180564,-5.525608855814764,109771000000,
-2.218536942089321,-0.6570694008792156,-0.3542184559375211,-0.935135498255722,-5.559009623616658,109805000000,
-2.1926108552490997,-0.6349102029061677,-0.33855366025769634,-0.9409182272695801,-5.592407043958121,109839000000,
-2.165961363656372,-0.613634104409101,-0.32278950252287947,-0.9464402650694912,-5.625815048397303,109873000000,
-2.138618699948765,-0.5932617571037138,-0.30690420193073137,-0.951708288805992,-5.659288502854387,109907000000,
-2.110613558008381,-0.5738206633955508,-0.2908955957170324,-0.956721165097538,-5.69284017402405,109941000000,
-2.0819761266390095,-0.5553348291528579,-0.2747624577534916,-0.9614771065908444,-5.726480769880215,109975000000,
-2.0527369516369296,-0.5378267878547434,-0.25851198750009696,-0.9659717611702286,-5.760203520600513,110009000000,
-2.022927987494095,-0.5213184869735559,-0.24214894130866046,-0.9702017009359941,-5.794007002443158,110043000000,
-1.992581209305455,-0.5058299871654942,-0.2256857497220528,-0.97416180943693,-5.827874219639801,110077000000,
-1.9617283217086756,-0.49137871042603276,-0.20914361914578422,-0.9778457923952539,-5.861770674525055,110111000000,
-1.9304049243415442,-0.4779827008212375,-0.1925223318015028,-0.9812528347685456,-5.895706159725069,110145000000,
-1.898645297530798,-0.46565731539473776,-0.1758378292445919,-0.9843789082025438,-5.929657568394743,110179000000,
-1.8664824905863031,-0.4544148432071763,-0.15911864799046488,-0.9872188949392532,-5.963576669433063,110213000000,
-1.8339550274571048,-0.4442685261541117,-0.14235929128898073,-0.9897743173602919,-5.997484556812862,110247000000,
-1.801104148105627,-0.43523104506367727,-0.12556991348278496,-0.992043991192494,-6.03137052325928,110281000000,
-1.7679723523705797,-0.4273147515863237,-0.10868714756032166,-0.9940354164446805,-6.065371927645769,110315000000,
-1.7346038015047807,-0.42053651768403943,-0.0916429276217283,-0.9957519097920078,-6.099634589375697,110349000000,
-1.7010421035832533,-0.4149111878616937,-0.07447578059743337,-0.997183698568166,-6.13408987650047,110383000000,
-1.6672991469755234,-0.41044581007395453,-0.05725452117556494,-0.9983217197755059,-6.168609271274373,110417000000,
-1.6334189804353125,-0.4071456970666893,-0.040050668202417254,-0.9991612641155466,-6.203059626124859,110451000000,
-1.5994305693014794,-0.40500921495225445,-0.022939553931253798,-0.9997021067006184,-6.237300580367542,110485000000,
-1.5653731707375573,-0.40403231584693355,-0.005930106416207569,-0.9999492465638271,-6.271324631414356,110519000000,
-1.5313018407333356,-0.40421641854562335,0.011061000616320383,-0.9999070840286196,6.26106215263148,110553000000,
-1.4972638958289468,-0.4055566457148063,0.028107272102232444,-0.999574494237925,6.226961648579963,110587000000,
-1.4633123692468049,-0.40805829847559644,0.04525612367584733,-0.9989462932227811,6.192639498596629,110621000000,
-1.4294804513778732,-0.4117271032795523,0.06254279179631744,-0.9980144737155883,6.15801455356119,110655000000,
-1.395821624338508,-0.4165652387755337,0.07994939116606621,-0.9967724961363086,6.123111464141166,110689000000,
-1.3623791301535149,-0.42257582136938526,0.0974716202529634,-0.9952133483420685,6.0879271908178385,110723000000,
-1.3291680621877433,-0.4297615942080477,0.11503387462340854,-0.9933380973443693,6.052601705674237,110757000000,
-1.2962421292037722,-0.43811290399508196,0.13258264814025453,-0.9911499565397655,6.0172311148862825,110791000000,
-1.2636287773925647,-0.44762488238396925,0.15009344508646097,-0.9886512132008805,5.981853546913798,110825000000,
-1.2313720074942902,-0.45828156592765273,0.16750496320564942,-0.9858517892871014,5.946582136777677,110859000000,
-1.1994851474853654,-0.47007558105183683,0.1847858658896567,-0.9827602501361828,5.911470505925251,110893000000,
-1.1680244700975402,-0.48297907463960316,0.20193955564227398,-0.9793799713963206,5.876502285393038,110927000000,
-1.1370233324662204,-0.49697514929928865,0.218961017318285,-0.975715660403573,5.841678405649172,110961000000,
-1.1065006404163011,-0.5120541714717799,0.23579715357976225,-0.9717839394353184,5.807099109674197,110995000000,
-1.0764906053657881,-0.5281791146356793,0.2523143922840247,-0.9676260913256555,5.773033029196449,111029000000,
-1.0470231004975112,-0.5453189225721163,0.26862598772755863,-0.9632240423808035,5.739241674087638,111063000000,
-1.0181417168476405,-0.5634494907276667,0.2848062587509395,-0.9585629864520517,5.70556408961303,111097000000,
-0.9898844200057356,-0.5825416368096985,0.3008878355229894,-0.9536356393715101,5.671923936672986,111131000000,
-0.962288903153889,-0.6025678654474386,0.31687430453547094,-0.9484417272170064,5.638304661103463,111165000000,
-0.9353842296404271,-0.623510442687044,0.3328384399835833,-0.9429562594998052,5.604542840294371,111199000000,
-0.9092319665828236,-0.6453313210120465,0.3488580679374222,-0.9371465226715432,5.570460351351526,111233000000,
-0.8838585592011283,-0.6680214297310699,0.36492195981904413,-0.9310081234565487,5.536065458512674,111267000000,
-0.8593021242731673,-0.6915564452439982,0.38097785605350604,-0.9245538078546842,5.501454810867879,111301000000,
-0.8355751758792727,-0.715931405220131,0.39696682501310515,-0.9178028020899226,5.466741841446384,111335000000,
-0.8127096945319564,-0.7411166809047829,0.41282788040908225,-0.9107796077487451,5.432047618134755,111369000000,
-0.7907258647392612,-0.7670836309318935,0.42849527314057917,-0.9035156454599946,5.397507473273847,111403000000,
-0.7696433472980598,-0.7937989428177712,0.44392432497314077,-0.8960371632040144,5.3632143124256855,111437000000,
-0.7494680907258764,-0.821246240730426,0.459117737047049,-0.8883497087597764,5.329158041301138,111471000000,
-0.7302282130453456,-0.8493729777949088,0.4740672188667188,-0.8804643142502362,5.295353550317166,111505000000,
-0.711939510338709,-0.8781433056051778,0.4887851402385816,-0.8723811310564703,5.261769423026501,111539000000,
-0.69461642375191,-0.9075235320068225,0.5032728110306667,-0.8641056873750879,5.228399202805224,111573000000,
-0.6782810294015107,-0.9374657872549231,0.5175557985309782,-0.8556285187265205,5.195179773312398,111607000000,
-0.6629483619915445,-0.9679383261658088,0.5317132070227273,-0.8469040766608497,5.161919333708571,111641000000,
-0.6486500991109772,-0.9988878062533799,0.5458280736453016,-0.837877126668798,5.12840925022377,111675000000,
-0.635398090207759,-1.0303025165119386,0.5598176475635528,-0.8285958479999015,5.094831499211578,111709000000,
-0.6232031731998341,-1.0621529496508453,0.5735788827795154,-0.8191301155200683,5.061425666656577,111743000000,
-0.6120696842812856,-1.0944107252089312,0.5870717139553925,-0.8095142593291486,5.028287374359251,111777000000,
-0.6020020644011977,-1.1270385998138641,0.6002989970081907,-0.7997543458351174,4.995409896179537,111811000000,
-0.5930044436208397,-1.159996735824434,0.61326847355074,-0.7898523774143383,4.9627742464561715,111845000000,
-0.5850824920774758,-1.1932371323846152,0.6260181649638838,-0.7797853408751879,4.93028332223809,111879000000,
-0.5782443599514633,-1.2267152245013815,0.6386628736425907,-0.7694624142131878,4.89763567797281,111913000000,
-0.5725119325691669,-1.260376092113563,0.651233379062396,-0.7588519841390979,4.864734904190367,111947000000,
-0.5678988675971526,-1.294184974257837,0.6637394716669522,-0.7479368803559977,4.831534960427704,111981000000,
