error, error_dot, error_int, stamp, 
1.8196652870311294, -0.005066520925725407, 0.1237528654724478, 4420000000, 
1.8190099296874962, -0.014709033217881064, 0.12373020150840527, 4454000000, 
1.8180524355475227, -0.023718404170686484, 0.12368582678469936, 4488000000, 
1.8168000410956178, -0.03249836164527101, 0.12362088121016111, 4522000000, 
1.8152641270110284, -0.04100453730138773, 0.12353597634949451, 4556000000, 
1.8135707600041968, -0.04748942781501403, 0.12343439170384579, 4590000000, 
1.807527750085613, -0.054525053622933146, 0.24644843954857137, 4692000000, 
1.8005821096758359, -0.06366985455078893, 0.36867428214406384, 4794000000, 
1.7928277444827148, -0.07205885099459952, 0.3672637570886031, 4896000000, 
1.7842621054870391, -0.08000002053331744, 0.3656816932559, 4998000000, 
1.7749856613378558, -0.08746119188656329, 0.36394113476891743, 5100000000, 
1.768598492923159, -0.09243723907464918, 0.3019112880523897, 5168000000, 
1.7589375167066195, -0.09432220018914103, 0.30047622802149926, 5270000000, 
1.7492721488664433, -0.09473698067017519, 0.358822954777743, 5372000000, 
1.739689517315886, -0.09435293818987019, 0.35685714443644845, 5474000000, 
1.730170634391372, -0.09363487487780023, 0.35490099643901163, 5576000000, 
1.7206033477984088, -0.09355965449743678, 0.3529515179663853, 5678000000, 
1.7108490528089761, -0.09471363520782325, 0.35099036637991543, 5780000000, 
1.7008134598970739, -0.09700925441830863, 0.3489940785143032, 5882000000, 
1.6904734660385463, -0.0998803273060286, 0.3469452465546325, 5984000000, 
1.6798568321869338, -0.10272856720656895, 0.34483777555233364, 6086000000, 
1.6690421241093985, -0.10505559769190129, 0.34267732471877166, 6188000000, 
1.6581261889106143, -0.10652276115842928, 0.34047770987407233, 6290000000, 
1.6471898814520785, -0.10711883655549019, 0.3382563572241022, 6392000000, 
1.6362815786154792, -0.107081423015368, 0.3360286401305157, 6494000000, 
1.6290324023149927, -0.10677483964376966, 0.2783752188683445, 6562000000, 
1.6181763398603284, -0.10651875934016689, 0.27673111817814533, 6664000000, 
1.6073118376609952, -0.10647335614704667, 0.3301073994288694, 6766000000, 
1.596401929816595, -0.10673730413594791, 0.3278885272989784, 6868000000, 
1.5854252757882659, -0.10728706800357503, 0.3256614549420782, 6970000000, 
1.574374162382802, -0.10797925212643616, 0.323421693023161, 7072000000, 
1.5632629688161526, -0.10863875966722206, 0.32116824367513097, 7174000000, 
1.5521215831400519, -0.10908127079779485, 0.3189035925750524, 7276000000, 
1.5409858705476516, -0.10920146210049508, 0.31663318873026214, 7378000000, 
1.5298877029925873, -0.10898960856600312, 0.3143636706542597, 7480000000, 
1.5188478808278933, -0.10851955744979522, 0.31210105889703293, 7582000000, 
1.5078697297676973, -0.10793124129848022, 0.30984916132399604, 7684000000, 
1.4969462102666167, -0.10736113020233665, 0.3076091398186301, 7786000000, 
1.486070607737141, -0.10685844132625602, 0.30538028524845895, 7888000000, 
1.4788410341753795, -0.1064704062358724, 0.2528386116234844, 7956000000, 
1.4680198044077193, -0.10620387308971842, 0.2511994486248135, 8058000000, 
1.4572227308478272, -0.10597207513506042, 0.29947768272130293, 8160000000, 
1.4464558357140422, -0.10570572889057378, 0.297275489225932, 8262000000, 
1.4357295465628999, -0.1053587464947417, 0.2950797516924843, 8364000000, 
1.425054142751221, -0.1049102596216722, 0.29289228770191506, 8466000000, 
1.4144427106815485, -0.10434723471250679, 0.29071539519970546, 8568000000, 
1.4039008570423028, -0.10369257700450138, 0.2885510443123049, 8670000000, 
1.3934227911275818, -0.10303882134297378, 0.2864001124018974, 8772000000, 
1.3829974836504444, -0.10246751662675706, 0.2842618369637823, 8874000000, 
1.3760704950031992, -0.10203818847061367, 0.23530781028760278, 8942000000, 
1.365703940438382, -0.10175018399845603, 0.23373707541521477, 9044000000, 
1.35535159219292, -0.10156324906999617, 0.27860456987914606, 9146000000, 
1.3449939188029623, -0.1015197138991161, 0.2764913626975299, 9248000000, 
1.3346039006464383, -0.10170437032589072, 0.2743765599916778, 9350000000, 
1.3241431264465526, -0.1022097664529884, 0.2722543843209248, 9452000000, 
1.3135584004980236, -0.10316421641379739, 0.270116769076189, 9554000000, 
1.302676060373911, -0.10523071604236131, 0.26794567593765706, 9656000000, 
1.2904671463212625, -0.11319242243510377, 0.26565570928913734, 9758000000, 
1.2767167764253782, -0.12725139190457233, 0.26315047885219744, 9860000000, 
1.2668262604631528, -0.14012815607461918, 0.21726057704855498, 9928000000, 
1.2441253679509083, -0.15618354572314405, 0.2575614515290819, 10064000000, 
1.2248699955770175, -0.17784824391212856, 0.2963751821699589, 10166000000, 
1.2050833556690856, -0.19138241314618967, 0.24983735290539671, 10268000000, 
1.1859631499021372, -0.190719831739609, 0.24588232207808033, 10370000000, 
1.1740456195200069, -0.181355398726196, 0.20202188708850302, 10438000000, 
1.1576820030455113, -0.16784270611613317, 0.1993358104398338, 10540000000, 
1.1432656616261683, -0.15088214653842444, 0.23629954332503467, 10642000000, 
1.1294236090522671, -0.13852153918256935, 0.23326524661322834, 10744000000, 
1.1148592008540967, -0.13924735672584088, 0.23035329606421215, 10846000000, 
1.100430658657441, -0.1421223058569906, 0.2274405158623387, 10948000000, 
1.0854160793096577, -0.1443290271786229, 0.2244480038398413, 11050000000, 
1.0699664101306763, -0.1493345516017881, 0.22139529407064865, 11152000000, 
1.0542326277912715, -0.15286005646267742, 0.21825382797174914, 11254000000, 
1.0389820326669548, -0.15188420325353685, 0.21509631280004535, 11356000000, 
1.0243453102764353, -0.1465064584060598, 0.21199407800995695, 11458000000, 
1.0102662436641003, -0.14076367158261976, 0.20900436388930932, 11560000000, 
0.997084208337533, -0.13363285264167796, 0.20615531183490865, 11662000000, 
0.9885457270450346, -0.1274007709084063, 0.16976745014597783, 11730000000, 
0.9759824659065963, -0.12436756410385208, 0.1678247027397193, 11832000000, 
0.9634018417567345, -0.12325433964853011, 0.19909924236016882, 11934000000, 
0.9505467272841047, -0.12468499324750786, 0.19651531037642558, 12036000000, 
0.9374546283537486, -0.12719222256365634, 0.19389541742283198, 12138000000, 
0.9242697134961289, -0.12880889111752875, 0.19123443270111076, 12240000000, 
0.9110671807659796, -0.1293502332733775, 0.18854982353787825, 12342000000, 
0.8981114276411515, -0.1282268914459675, 0.18587448588942163, 12444000000, 
0.8855324190976787, -0.1251704003348085, 0.18324034987032706, 12546000000, 
0.873310244420839, -0.12157442755055117, 0.1806728781988575, 12648000000, 
0.8614177716582493, -0.11820905607563417, 0.17817770959202014, 12750000000, 
0.849327187379661, -0.11756400510381418, 0.17571575383519492, 12852000000, 
0.8378144256372364, -0.11570267657359257, 0.17330203815790995, 12954000000, 
