x, y, theta, stamp, 
-1.9999423702126518, -0.5000009942251594, 4.7555458620264353e-07, 7344000000, 
-1.9999424451560242, -0.5000009943673684, 4.7597930661981623e-07, 7378000000, 
-1.9913547715256934, -0.5000172036922312, -0.006380064563634046, 7412000000, 
-1.9838258445437893, -0.5001313646414666, -0.025401606024650216, 7446000000, 
-1.9763271615941729, -0.500382420180617, -0.04015353661417481, 7480000000, 
-1.9688423919969387, -0.5007155906428151, -0.048929723373624605, 7514000000, 
-1.9613547524757864, -0.5011253189939481, -0.06135567482201531, 7548000000, 
-1.9538693768427864, -0.5016387462518901, -0.07565055048094599, 7582000000, 
-1.9389299572475498, -0.5029452487667764, -0.09858884336659123, 7650000000, 
-1.9165833749043675, -0.5055692531475049, -0.1348689293150787, 7752000000, 
-1.8943422959509935, -0.5089848087024224, -0.17019860525833355, 7854000000, 
-1.8722319355678, -0.5131720549868611, -0.2045237433721591, 7956000000, 
-1.857575622570434, -0.5163793116408616, -0.2266949524216281, 8024000000, 
-1.8357314688259543, -0.5217915790407862, -0.25889906083661834, 8126000000, 
-1.8140657380792815, -0.5278764963471054, -0.28909212963581205, 8228000000, 
-1.7925860919001284, -0.5345849924067144, -0.31696812469578295, 8330000000, 
-1.7712934305857835, -0.5418573116647234, -0.34165426332559523, 8432000000, 
-1.7501841330318006, -0.5496399744208551, -0.36461992416550215, 8534000000, 
-1.729262144987218, -0.5578792609597756, -0.3857246866821308, 8636000000, 
-1.7085235170897737, -0.5665322682302174, -0.40486103238777615, 8738000000, 
-1.6881481448491282, -0.5754728981820372, -0.4222346533240385, 8840000000, 
-1.6683485396956321, -0.5845551560676905, -0.43792106913798445, 8942000000, 
-1.6491774225078701, -0.5936996146658332, -0.4521267868593937, 9044000000, 
-1.6306189259648967, -0.6028628443722567, -0.46501552507834043, 9146000000, 
-1.6126563869438897, -0.6120081382284535, -0.47667709875577596, 9248000000, 
-1.5952685839998926, -0.621105509778578, -0.4872363429323913, 9350000000, 
-1.57843260607015, -0.6301309788351094, -0.49680103359941186, 9452000000, 
-1.5621300750126053, -0.6390624540267551, -0.5054491295751413, 9554000000, 
-1.5463472404741132, -0.6478793006019673, -0.5132934360428103, 9656000000, 
-1.531064019468376, -0.6565679575490105, -0.5204039662835156, 9758000000, 
-1.521139378294472, -0.6622854526280494, -0.5248688551232552, 9826000000, 
-1.5066306576179442, -0.6707457613121716, -0.5308821985017542, 9928000000, 
-1.492557205409252, -0.6790608812158031, -0.5363357656702346, 10030000000, 
-1.4789020108548188, -0.6872249762416969, -0.5412779786617504, 10132000000, 
-1.465950367424615, -0.69505059122265, -0.5455959225634924, 10234000000, 
-1.4534698923666927, -0.702663612415651, -0.5496035781920403, 10336000000, 
-1.4411196294504711, -0.7102623886152319, -0.5532814575193193, 10438000000, 
-1.429012590994748, -0.7177698978969769, -0.5566201095549308, 10540000000, 
-1.4172495896175554, -0.7251160053872067, -0.5596417202348055, 10642000000, 
-1.4058132026213683, -0.7323039561244291, -0.5623848968651363, 10744000000, 
-1.3946956477699677, -0.7393320516151706, -0.5648706032462361, 10846000000, 
-1.3838946860627444, -0.7461958112289774, -0.5671247641252152, 10948000000, 
-1.3768667884991401, -0.7506796686036797, -0.5685368132911606, 11016000000, 
-1.3665767589451128, -0.7572689252783467, -0.5704492806311581, 11118000000, 
-1.3565758662564047, -0.763698683448713, -0.5721818137038837, 11220000000, 
-1.3468524030816207, -0.7699727782947542, -0.5737501828759638, 11322000000, 
-1.3374639181856984, -0.7760504978117867, -0.5751768089409868, 11424000000, 
-1.3285468977340968, -0.7818402171020491, -0.5764323070010041, 11526000000, 
-1.3197063296070817, -0.7875955197497441, -0.5775967922847546, 11628000000, 
-1.3110258209967618, -0.7932602655980481, -0.5786574433575755, 11730000000, 
-1.3025831239670176, -0.7987818514196754, -0.5796158732990354, 11832000000, 
-1.294367188548757, -0.8041657711454613, -0.5804836138641024, 11934000000, 
-1.2863738737815655, -0.8094131983070251, -0.5812700335877256, 12036000000, 
