x, y, theta, stamp, 
-1.999941911544499, -0.5000009940852362, 5.904157198261519e-07, 11832000000, 
-1.9999419047071734, -0.5000009940402559, 5.913432191351179e-07, 11866000000, 
-1.9999418873581136, -0.5000009940366442, 5.922894526116887e-07, 11900000000, 
-1.9999418790314798, -0.500000994127215, 5.932080430467167e-07, 11934000000, 
-1.9913340859762656, -0.5000175413045751, -0.006507658902875269, 11968000000, 
-1.9688213286323455, -0.500720683951753, -0.04882825093459172, 12070000000, 
-1.946372722229078, -0.5022637523598464, -0.08838414931954192, 12172000000, 
-1.9239984077699626, -0.5046579152645166, -0.1261542701360507, 12274000000, 
-1.9046808593725473, -0.5074478004490178, -0.16361019509601818, 12376000000, 
-1.8909540291816695, -0.5099247624265052, -0.19561042483738245, 12478000000, 
-1.8796560100441162, -0.5122511108311467, -0.20988965443793048, 12580000000, 
-1.8686851521108936, -0.5146543087583744, -0.22186359520740304, 12682000000, 
-1.8577916705224964, -0.5171690624415226, -0.23172722737795967, 12784000000, 
-1.8457477362161148, -0.5200870344816232, -0.24648716366476955, 12886000000, 
-1.83691342326662, -0.5223170316617605, -0.2489601333695884, 12954000000, 
-1.8227879912207916, -0.526035087009908, -0.2641170616579523, 13056000000, 
-1.8085110564509466, -0.5300448336595907, -0.2830052411179659, 13158000000, 
-1.7945712207001188, -0.5342334091775639, -0.30125324986621227, 13260000000, 
-1.781292179358654, -0.5384712835806306, -0.3179496386675289, 13362000000, 
-1.7691094021535887, -0.5426039627461186, -0.33605779977467, 13464000000, 
-1.7570366906347596, -0.5469196965195167, -0.3476516250685888, 13566000000, 
-1.7459750140032542, -0.5510051636787826, -0.3592318900297857, 13668000000, 
-1.7350998369849286, -0.5551432324963328, -0.36874511602232185, 13770000000, 
-1.7242145666990738, -0.5593989235570908, -0.3768321544078385, 13872000000, 
-1.7133337960789095, -0.5637529197363413, -0.3850473119956475, 13974000000, 
-1.7024894435395106, -0.5682017332484051, -0.39417624159619075, 14076000000, 
-1.6916512844538591, -0.5727697581679626, -0.40359031758887215, 14178000000, 
-1.6845035066021825, -0.5758488999342198, -0.4100641760607862, 14246000000, 
-1.6774401419391525, -0.5789474218069675, -0.41680943107975604, 14314000000, 
-1.6705554975366181, -0.5820222689177711, -0.42334698171686236, 14382000000, 
-1.660415105722203, -0.5866494772458749, -0.43262928822648133, 14484000000, 
-1.6538032898071149, -0.5897259631921355, -0.43849102630056, 14552000000, 
-1.6441237069519778, -0.5943084466019286, -0.4458996674340457, 14654000000, 
-1.6346327430689818, -0.5988839052615755, -0.4525179433579574, 14756000000, 
-1.6252776523009622, -0.6034680391522331, -0.458607526350997, 14858000000, 
-1.6160614096926522, -0.6080508616299894, -0.4642570391117464, 14960000000, 
-1.6069515762675521, -0.6126446928629745, -0.4698897283994626, 15062000000, 
-1.597966198855854, -0.6172397837820979, -0.4756541243779709, 15164000000, 
-1.5891223511470571, -0.6218275964747145, -0.4814581770441186, 15266000000, 
-1.5804369994255085, -0.6263971537248926, -0.4872118621080713, 15368000000, 
-1.5719198005246386, -0.6309402200017773, -0.49277965283036806, 15470000000, 
-1.563569672026459, -0.6354525063115128, -0.4979889746394612, 15572000000, 
-1.5580884339502745, -0.6384443580560305, -0.5012919127067846, 15640000000, 
-1.549983328312901, -0.6429092008960542, -0.505753758666465, 15742000000, 
-1.5420067794852284, -0.6473477549125739, -0.5098308499558407, 15844000000, 
