e, e_dot, e_int, stamp, 
-0.0037458276006918645, -0.014492292847805288, -0.00026774956323848657, 1731684428610681444, 
-0.004950697492895451, -0.012997136571761084, -0.0006808080118464281, 1731684428724704185, 
-0.006278290853373392, -0.00844154417560509, -0.0010418894066142551, 1731684428819409767, 
-0.006202460892819062, -0.004172544666412037, -0.0011079105899190547, 1731684428915378622, 
-0.006486087206446278, -0.0006926545102429552, -0.0012129307925010074, 1731684429011259995, 
-0.00660020039730691, -0.0013257983482928282, -0.0012300759353013836, 1731684429106693668, 
-0.006671634890786038, -0.0006184922811325322, -0.0013720643487776935, 1731684429219591263, 
-0.006807944285890599, -0.000692479628612297, -0.0013979801233900857, 1731684429315557533, 
-0.006347121786872467, 0.0010817103463785689, -0.0012673659808426611, 1731684429411357808, 
-0.005442560522846307, 0.004551279210147641, -0.001185193732150978, 1731684429506742208, 
-0.005031210492075555, 0.0043863709826563735, -0.0011624229246575903, 1731684429618675506, 
-0.004960070220321189, 0.0016083010084170606, -0.0010702570709818506, 1731684429714776693, 
-0.004805277557208942, 0.0007531097828887093, -0.0009511198901057632, 1731684429811514923, 
-0.005643003249599765, -0.0022764434309285875, -0.0009873801281945166, 1731684429907019223, 
-0.00566890313739421, -0.0028787519339508925, -0.0011173503165614288, 1731684430019494863, 
-0.0050579542933246735, 0.0019501631875836385, -0.0011380131361423788, 1731684430115575635, 
-0.005229027329340052, 0.0014662526935138587, -0.0010305760714784467, 1731684430213262132, 
-0.006115150849782758, -0.0035239885215269475, -0.0010493035876890486, 1731684430307496458, 
-0.0062790285654878986, -0.0035000041204928203, -0.0012102577389376229, 1731684430419284411, 
-0.006664584933997464, -0.0018314469473823536, -0.0013198181542496059, 1731684430515246257, 
-0.006688285445220821, -0.0013641895991097404, -0.0012628375593296169, 1731684430612261804, 
-0.006785942395698186, -0.00040452487233573936, -0.001286156879985113, 1731684430706840006, 
-0.006474165294363843, 0.0007137338361899263, -0.0013763988638277051, 1731684430819255749, 
-0.006567267824716172, 0.0007289152366067123, -0.0013773908973059533, 1731684430915247452, 
-0.006463788418593186, 3.458958590218941e-05, -0.0012549825656809031, 1731684431012278304, 
-0.005909954999420819, 0.00219104275098451, -0.0012100818661098076, 1731684431106908053, 
-0.005772468349232174, 0.002304400231203374, -0.00125212876345789, 1731684431219284942, 
