imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, odom_x, odom_y, kf_x, kf_y, stamp, 
-0.010047852993011475, 0.005152285099029541, -0.0066948554864743855, -2.2043384712710647e-14, -0.00011139526599790991, 1.9788439405606556e-10, 1.6604968777755857e-07, -1.9170065002072079e-07, 1.1139526599790994e-05, 0.0, 1731683951448866986, 
0.0063437819480896, -0.005641639232635498, 0.0014579844527648394, -4.1277071581461537e-10, -0.00014989999713167497, 2.753640585143106e-06, 1.6604968777755857e-07, -1.9170065002072079e-07, 1.4989999601528295e-05, -6.133984374663652e-13, 1731683951499580093, 
-0.02434784173965454, 0.008876919746398926, -0.014507963027593284, -2.82898721879871e-10, -0.0002755587254212648, 1.0266367775049948e-06, 1.6604968777755857e-07, -1.9170065002072079e-07, 2.7558316815342755e-05, -1.261399496420928e-12, 1731683951549334084, 
0.0007042884826660156, 0.012625277042388916, -0.005091046192436902, 6.501054269459719e-09, -0.000496966294898859, -1.3081479239518231e-05, 1.6604968777755857e-07, -1.9170065002072079e-07, 4.970036991773702e-05, 1.509364190110666e-11, 1731683951589207506, 
-0.008420944213867188, -0.021074891090393066, -0.007127475451964255, 5.549716610685185e-06, 0.00016497338584441274, 0.033640072198791816, 6.616456084884703e-05, -0.00011728245590347797, 7.770333432503119e-05, -4.989568873811425e-08, 1731683951659294690, 
-0.018505752086639404, 0.06350260972976685, -0.014054498343627334, 0.0022041386390319506, 0.0052947536032589585, 0.41628729194787983, 0.000420118507463485, 0.00018354275380261242, 0.0004729815973559925, 3.949633297903656e-07, 1731683951710422219, 
0.15256613492965698, 0.11642372608184814, 0.08945881814208313, 0.033981149971731635, 0.040522440312444695, 0.8385761002970942, 0.0011507996823638678, 0.0008963784785009921, 0.0029715298921832293, 5.94416735134984e-05, 1731683951749277098, 
0.33827275037765503, -0.13592272996902466, 0.2417392658894637, -0.033585156782988394, -0.02903017777436353, 1.156904964345322, 0.002330114133656025, 0.0013952064327895641, 0.0020710050925149505, 0.0001606360889194024, 1731683951801366390, 
-0.4354746341705322, 0.06966304779052734, -0.17572555032626697, 0.04695873337353994, 0.03213371558168829, 1.461353986723522, 0.003693628590553999, 0.002814512001350522, 0.0016647685045868628, -9.821044527884006e-05, 1731683951849268668, 
0.05189406871795654, 0.21372389793395996, -0.033629189288866296, 0.14206741022793504, 0.09431103986168946, 1.5063709448679816, 0.008697697892785072, 0.00569195719435811, 0.007200952280206937, 0.0016949728834187937, 1731683951989149197, 
