imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, odom_x, odom_y, kf_x, kf_y, stamp, 
-0.002603769302368164, -0.010527312755584717, -0.0022311207234665315, 1.786843575031096e-16, -1.5902499810880486e-05, -1.123624333457648e-11, 2.9059390271868324e-07, -3.354845432568254e-07, 4.770749943264147e-06, 0.0, 1731684419971485887, 
0.0005755424499511719, 0.007644176483154297, -1.6087195724022625e-06, 5.545630486883453e-11, -3.8221460506934464e-05, -1.4509206119628309e-06, 2.9059390271868324e-07, -3.354845432568254e-07, 7.38236191746275e-06, 2.5635615061463623e-14, 1731684420019176172, 
-0.01556706428527832, 0.00764697790145874, -0.01231910765902157, 3.440727027265662e-11, -6.431967772341507e-05, -5.34941583827789e-07, 2.9059390271868324e-07, -3.354845432568254e-07, 1.1539348289824708e-05, -3.524805948821683e-15, 1731684420051401721, 
-0.002885282039642334, 0.0059473514556884766, -0.004850134123142611, 1.4669718183136411e-09, -0.00023615758467290847, -6.211834442435883e-06, 2.9059390271868324e-07, -3.354845432568254e-07, 2.8816582334945337e-05, -2.104123608577519e-12, 1731684420115162518, 
-0.008117616176605225, -0.010200560092926025, -0.007432846637720025, -7.329060258875222e-10, -0.0001619863634414327, 4.524492125860394e-06, 2.9059390271868324e-07, -3.354845432568254e-07, 2.146272270550178e-05, -5.009753377517435e-15, 1731684420163156607, 
0.02073603868484497, -0.006497621536254883, 0.014877415805205817, -0.00013105157280232258, 0.004123651772106408, -0.031780465481783385, 0.0002562703739386052, 2.6097422960447147e-05, 0.0001248690792498086, 3.710542804602474e-09, 1731684420211278454, 
1.0151638984680176, -0.3969535827636719, 0.8065077031887181, -0.012637571345840648, 0.0489723469804892, -0.2580552520971787, 0.003037435933947563, -0.00020854633476119488, 0.0012238273475932275, -1.3700718395280065e-06, 1731684420275497660, 
0.6270202398300171, -0.2552313804626465, 0.6644840639155601, -0.06045550938402458, 0.1269816167810984, -0.47609654780378863, 0.005456126295030117, -0.00043814562377519906, 0.006132172245463146, -5.6217869478140264e-05, 1731684420306972413, 
0.4844592809677124, -0.7391611337661743, 0.5226749747709649, -0.2681408678798243, 0.32899080114983076, -0.8150406240620269, 0.017579179257154465, -0.001694840262643993, 0.022143526090285828, -0.0007232809001822986, 1731684420419266262, 
0.7270723581314087, -0.13911980390548706, 0.6834403641456458, -0.17940506060106987, 0.17426469173573245, -1.0294974777399695, 0.03368404880166054, -0.004487017169594765, 0.04977482036985759, -0.0035498582450994172, 1731684420515175949, 
0.4730517268180847, -0.3842381238937378, 0.5171260865544122, -0.35196534413510583, 0.265189708611015, -1.3272209769323096, 0.05407325550913811, -0.01019231230020523, 0.0663176183678626, -0.006704385262921066, 1731684420611480085, 
-0.5486988425254822, -0.06583279371261597, -0.32711659064442067, -0.17509665544859196, 0.11908259311858854, -1.4703799343219017, 0.07610861957073212, -0.0196799635887146, 0.08867826430930545, -0.0136093048676121, 1731684420707038110, 
0.0129164457321167, -0.2155960202217102, -0.057630364319368244, -0.2686943119908006, 0.1745071733736329, -1.539732188633335, 0.1010759174823761, -0.03568313270807266, 0.10014024286710012, -0.018898706497419208, 1731684420818992629, 
-0.3175187110900879, -0.9370700120925903, -0.26169136486944, -0.7460145335670687, 0.4747531525972498, -1.5713735221889926, 0.11993636190891266, -0.05215730145573616, 0.11727038326768828, -0.030080515737088462, 1731684420915418812, 
0.1629130244255066, -0.5501101016998291, 0.07367837133177196, -0.522919530733115, 0.33619098810940096, -1.5554239977513917, 0.13592684268951416, -0.07124485075473785, 0.15167054609355915, -0.06121907937658436, 1731684421011387902, 
0.4102383255958557, -0.12706947326660156, 0.3390791400816572, -0.2491621577433306, 0.17403409376129614, -1.4316858976211841, 0.14950743317604065, -0.09318746626377106, 0.17204762169421858, -0.08647872791328488, 1731684421106988204, 
0.7328351140022278, -1.0178531408309937, 0.6524155751896206, -0.6888827940287728, 0.5648199189242635, -1.21965031853125, 0.16283003985881805, -0.12388437241315842, 0.18295967199164329, -0.10503648029144047, 1731684421219496871, 
-0.29918599128723145, -0.3910858631134033, -0.10172903852670911, -0.4224527201485816, 0.3886302652444564, -1.0870299045877196, 0.17174027860164642, -0.1528061032295227, 0.20367339032552817, -0.15550732646490614, 1731684421314940875, 
